sentence,label
在 我 这个 漫迷 眼中 ， 这部 电影 挺 无聊 的 ， 挺 浮夸 的 。,0
我 真的 就 上 了 当 ， 知道 难看 还 去 看 ， 知道 是 屎 还 舔 一 舔 看 是不是 。 。,0
哈哈哈 哈哈  要是 把 吴亦凡 换 了 可以 升点 分  那 油光满面 的 猥琐 样和靠 喊 来 表达 不 知道 什么 鬼 情绪 的 演技   不过 也 不能 全怪 wuli 凡凡 啊 ！ 剧情 也 莫名其妙  乱七八糟  红孩儿 和 各种 妖怪 都 丑 哭   看笑 了 都,0
全场 无笑点 ， 一个 人去 看 的 ， 看 的 很 认真 。 吴亦凡 真 不会 演,0
给 一星 都 嫌多 ！ ！ ！,0
半个 小时 没有 主线 …  周星驰 老 了,0
把 西游 原本 的 人物 关系 搞 得 支离破碎 ， 故事情节 也 编 的 很 无厘头 ， 小学生 一样 的 生硬 台词 ， 吴亦凡 的 唐僧 戏份 看 的 我 尴尬 癌 都 要犯 了 ， 资历 浅 咱能 不能 就 用 点心 好好 琢磨 琢磨 ！,0
看 第一眼 就 不想 看 下去 ， 中途 离场,0
各种 无聊 梗 ， 为 搞笑 而 搞笑 ， 替 演员 尴尬,0
一星 给 星爷 谢谢 你 年纪 大 还 这么 努力 。 吴亦凡 演技 low 到 爆 了 还有 其他 角色 尴尬  。 特效 不错 但是 角色 形象 ， ， 呵呵 ， 小朋友 都 吓哭 了  旁边 的 大叔 只 喊 吓人  呃 呃 呃,0
周星驰 真心 江郎才尽 ， 打 5 星 的 摸摸 良心 ， 生硬 的 强行 搞笑 ， 看 的 尴尬 极了 …,0
其实 这一星 我 给 的 是 姚晨 : ）,0
吴亦凡 手动 再见 ， 不要 再 出来 恶心 人 了 ！ ！ ！ ！,0
除了 特效 ， 其他 一无是处 ， 剧情 不 知道 在 说 什么 。,0
知道 烂 ， 没想到 这么 烂 。 朋友 说 特效 好 ， 难道 一坨 屎 里面 放 了 颗 巧克力 ， 就 能 说 屎 好吃 吗,0
是 你 变 了 ， 还是 我们 变 了 ？,0
晚节不保,0
失望,0
幼稚,0
两分 ， 不用谢 ， 这是 豆瓣 给 的 ， 可惜 不能 打 0 分 。 可能 江郎才尽 ， 可能 光顾 着 赚钱 了 。 反正 以后 不会 去 电影院 再 看 他 的 电影 了 。,0
真 心疼 我 自己 ， 八块 九 我 也 心疼 。 看 完后 对 朋友 说 ， 你 真 应该 也 看看 ， 看看 星爷 怎么 能 差到 这种 程度 。 也 真 不 明白 星爷 为什么 会 拍 这样 的 片 ， 选 这样 的 主演 。,0
可能 是 我 对 电影 了解 的 太少 ， 不 了解 幕后 的 那些 制作 种种 ； 也 有 可能 是 我 感觉 有 问题 ， 演员 好像 并 没有 把 观众 拉 住 。     真心 觉得 这部 电影 不 值得 我 花钱 去 电影院 看 ， 电影 不是 特效 好 ， 声音 大 就是 好 电影 。 全程 强行 搞笑 ， 强行 煽情 。 没有 主题 ， 故事 生搬硬套 。 这 是 我 第一次 在 电影院 看 这么 烂 的 电影,0
欠星爷 的 电影票 已 还 ， 大过年 的 看 这个 ， 吓 得 赶紧 离场 了,0
吴亦凡 滚 粗 ， 谢谢,0
周星驰 + 徐克 + 毫无 演技 的 演员 = shi,0
花 了 钱 来 浪费时间 是 挺 任性 的  这个 唐僧 和 悟空 八戒  希望 能 从 我 脑海 里 消失,0
周星驰 徐克 ， 你们 缺钱 直接 给 大家 个 支付宝 就行了 。 真 不用 这样 。,0
不知所云 的 剧情 ， 差强人意 的 特效 ， 毫无 演技 的 演员 ， 苍白无力 的 对白 ， 为了 转折 的 转折 ！ ！ ！,0
缺钱 就 直说 ， 浪费 我 时间 。,0
从 降魔 篇 就 开始 坑人 了,0
我 很 确定 ， 打 五分 的 都 是 没有 买票 的 主儿,0
我 好困 的 ， 剧情 没什么 可言 ， 辣鸡 ， 画面 看 的 我 恶心 想 吐 ， 真的 恶心 的 想 吐 ， 没 惊吓 没 惊喜 ， 就是 脏 粗糙 拼凑 的 那种 恶心感 ， 密密麻麻 以为 很 厉害 的 特效 ， 尤其 吴亦凡 和 林允 是 伸不直 舌头 说话 ， 嗓子 有 东西 的 感觉 ！,0
星爷 ， 我 还 称 你 声爷 ， 我 真心 希望 你 不要 再 拍电影 了 ， 你 越 拍 我 越 难受 ， 你 越 拍 ， 我 就 越 觉得 当年 的 周星星 真的 是 不在 了 。 老怪 ， 星爷 美人鱼 时 我 就 已经 有 了 心理准备 ， 你 怎么 也 这样 了 ? 失望 ， 真的 太 失望 了 。,0
看 了 后 才 知道 上当 了 ， 早 知道 去 看成 龙大哥 的 电影 了 ， 没有 最烂 ， 只有 更烂 ， 以后 见到 吴亦凡 林允 这 两人 的 名字 直接 绕道 了 ， 演技 像 一 坨 屎 ， 剧情 毫无 逻辑 ， 恶心 得 要命 ， 三观 不正 ， 色情 的 西游记 鉴定 完毕 ！ 忘记 打分 了,0
特效 呢  这 就是 特效 吗 ？,0
前半段 看 的 实在 尴尬 ， 一直 在 想 这 是 什么 鬼 最后 我 已经 放弃 看 剧情 了 ， 直接 看 画面 ， 画面 还是 不错 的 ， 怕 被 喷 就 不 说 哪个 演 的 尴尬 了 ， 摊手 。 不过 林更新 演 的 不错 ， 想吐槽 那个 现代化 的 红孩儿 。 。 。 。 。 什么 鬼 。 。,0
神特 么 吵 。 。 。 毫无 逻辑 毫无 演技 全靠 配音演员 撑起来 的 电影  我 一看 这种 嘴型 都 对不上 的 就 难受,0
烂,0
可以 打半星 不 ， 今天 去 看 了 差到 爆 啊 ， 徐克 还是 拍 你 动作片 吧 。 星爷 您 还是 当 导演 吧,0
吴亦凡 剃 了 光头 依旧 很 帅气  小 鲜肉 也 有 大 演技  把 唐僧 的话 唠 神经质 赋予 情感 与 个性  活灵活现    猴子 在 林更新 的 演绎 下 帅气 霸道 嗜血 如麻  大 boss 有 惊喜  反间计 神 转折  台词 内涵 有 营养  剧情 辗转  画面 恢宏 大气   冲着 这个 特效  也 指 我 这 一颗 星,0
很 难看  保底 即使 完成  也 会 影响 今年 电影 大盘  天呐,0
垃圾,0
一分 给 特效 。,0
星爷 ， 这 电影 真的 不 好看,0
很 乱 ， 很 生硬 ！ 尴尬 又 无聊 ！ 就是 各种 特效 和 打斗 混 在一起 ， 大家 很 努力 的 想 搞笑 ， 可是 一点 也 笑 不 出来 ， 看不出 这是 周星驰 编剧 的 ， 说 是 王晶 我信 的 ！ 跟 澳门风云 有 一 拼 。 。 。,0
实在 是 没 电影 看 了 ， 一星 给 林允,0
烂片  毫无 逻辑 ， 一会 东 一会 西,0
星爷 鸡 年 闻鸡尬 舞 ？ ？ ？ 黑人 问号 ？,0
难看,0
睡着 了 直接,0
除了 特效 几乎 没有 能 看 的  唯一 被 林允 美到 了 一下 。 吴亦凡 果断 列入 黑名单 。,0
真的 好烂 ， 烂 到 已经 不能 怪 两个 面瘫 主演 ， 他们 反倒 和 这样 一部 烂片 很配 。 一直 作为 星爷 的 脑 残粉 ， 去年 的 美人鱼 已经 觉得 很 难看 了 ， 没想到 今年 的 片子 实在 是 让 我 脱粉 。 很久没 在 电影院 看过 这么 烂 的 片 了 ， 因为 看片 前 都 会 看 豆瓣 和 时光 的 评论 ， 唯有 星爷 的 片 可以 让 我 在 大年初一 凌晨 不管 评论 如何 先去 看 。 毫无诚意 ！,0
一颗 星给 彩蛋 里 的 星爷 和 徐导,0
一星 给 特效,0
从 开场 就 预感 到 了 这个 片子 烂 的 程度,0
一星 给 星爷 的 剧本 。,0
徐 克星 爷 加成 也 翻车  毕竟 加拿大 炮王 谁 也 调教 不好,0
刚 出来 ， 零分 ， 谢谢,0
徐克 真是 那个 徐克 吗 ？,0
徐克 + 周星驰 - = 特效 。 这 领悟 来 的 比较 悲哀,0
感觉 比上 一部 差多 了,0
一个 渣 渣,0
烂片 … … 为什么 这么 高分 ？ 看 的 尴尬 癌 后期 病发 ， 差点 跪 在 电影院 … …,0
烂烂 烂烂 烂 ， 而且 烂 得 乏味 ， 烂 得 毫无 新意,0
失望 至极 ， 看 完后 脑子里 完全 没有 剧情 的 影子 ！,0
吴亦凡 演 的 真是 烂 到 无以复加 ！ 台词 全靠 喊 ， 你 还是 回家 专心 飙车 吧 ！,0
九头 神雕 。 是 在 侮辱 我 的 智商 么 … … 还是 笑点,0
我 真的 没 评论 过 电影 … 不过 实在 是 全场 懵 逼 脸 … 我 想 打 0 分 … 星爷 我 不 欠 你 电影票 了 … 祝 你 晚年 幸福 …,0
烂 到 窒息  我 晕倒,0
好丑 的 化妆 和 造型 ...... 什么 鬼 故事情节 ， 所谓 的 红孩儿 … … 齐天大圣 的 形象 ...... 不想 吐槽 了 ， 能 打 0 星 吗 ？,0
不是 烂 ， 是 真烂,0
一句 话 ， 不知所云 。,0
睡 了,0
一 开始 不是 三点 几 评分 吗 ， 后面 被 水军 刷上来 了 ？,0
这次 绝对 是 水军 了 ， 半小时 前 还是 五分 ， 现在 就 八分 了 ， 说句 公道话 ， 它 没 上映 我 不敢 说 它 好不好 ， 但 这 行为 就是 零分 ， 有钱人 能 不能 把 豆瓣 这片 天地 留给 我们 这些 爱 电影 的 人 ， 别 把 欺骗 充斥 全世界,0
两个 男主角 但凡 有 一丁点 演技  这个 电影 就 还 能 稍微 看 一会儿,0
艹 ！ （ 电影院 留念 ）,0
失望,0
一部 烂片 ， 前半段 都 想 直接 离开 ， 搞不懂 徐克 为什么 拍 这种 烂片 砸 自己 的 场子 ， 讲 的 大概 就是 一个 疯子 ， 一个 色狼 ， 一个 傻子 和 一个 风骚 的 和尚 的 故事 。 反正 劝 你们 别看 。,0
谁 再说 我 欠 姓 周 的 一张 电影票 我 他 么 和 他 急 ！ 周星驰 是 个 好 演员 ， 但 绝对 不是 个 好 导演 ！,0
今天 跟 老公 一起 去 看 的 ， 完全 get 不到 笑点 ， 完全 没有 剧情 ， 完全 没有 承转 起合 ， 第一次 给 电影 一星 ！ 我 老公 竟然 觉得 还 可以 ， 说 特效 好 ， 不 需要 用脑 ！ 我 看 是 无脑 吧 ！ 对 我 这种 剧情 流 来说 ， 一个 字 ： 烂 ！,0
吴 的 演技 就 不用说 了 ，  看 完 这 电影 只有 一个 感觉  舒淇  姚晨 真 漂亮 ！,0
拼凑 的 笑 梗 ， 完 了 。 我 女儿 说 ， 怎么 故事 才 讲 到 一半 就 完 了,0
不想 说 啥 ， 烂透 了 ， 吴亦凡 的 演技 更是 烂 到 没边 了,0
能 给 0 星 吗 ？,0
这 剧情 无脑 的 ， boss 菜 的,0
给 你 一分 不怕 你 骄傲,0
除了 特效 ， 一无是处,0
故事 讲 的 太 垃圾 ， 还 很 大男子主义,0
太 失望 最 失望 的 一部 吴亦凡 把 唐僧 演 的 像 个 变态,0
吴亦凡 … … 唉 ， 尴尬 的 演技,0
可能 昨晚 睡少 了 ， 今天 看 的 我 很困,0
小 鲜肉 ？ 票钱 ？,0
真的 ， 太 不 好看 ， 五毛钱 特效 都 不如 ， 如坐针毡 看 完 了 电影 ， 奔 着 周星驰 去 的 ， 太 失望 了,0
一星 给 我们 演技 爆表 的 吴亦凡,0
全场 尴尬  毫无 逻辑,0
尴尬 了  竟然 睡着 了  一星 给 胸,0
剧情 呢 剧情 ！ 剧情 都 被 狗 吃了 吗 ？ 就算 当成 个 喜剧 贺岁片 他妈 还是 讲究 基本法 的 吧 ， 徐克 大哥 你 说 啥 就是 啥 是 吗 ？ 没有 剧情 你学 隔壁 《 大闹天竺 》 你 拍个 公路电影 啊 ！ 这 浮夸 做作 的 剧情 真受不了 还 笑 不 出来 啊 ！ 是 吴亦凡 的 演技 问题 吧 ， 所有 的 笑料 都 巨提 莫 尴尬 ， 是 吧 ， 是 吧 ！ 这 样子 还要 拍 续集 啊 ， 求 你 了 ， 可以 了 吧,0
不看 ， 国产 都 一星,0
好多年 没有 看过 一部 电影 ， 全程 是 尿点 。 我 猜 功夫瑜伽 应该 很 好看 吧 。,0
孙悟空 系列 的 电影 ， 下次 再 拍 的 时候 ， 能 不能不要 放 一生 所 爱 ？,0
流水账 一样 的 剧情  完全 不 知道 在 说 什么,0
烂 到 不敢相信  没 坚持 看 完  走 了  出门 晒太阳  呼 出 浊气,0
看过 后 确实 很 一般 ， 没有 笑点 ， 只是 特效 ， 如果 这样 ， 何必 冠以 周星驰 的 名称 ， 不是 星爷 的 风格 ， 只能 说 没有 一点 感觉 。,0
看 完后 的 感觉 是 ： 你 曾经 非常 崇拜 过 两个 大侠 ， 周星驰 和 徐克 。 虽然 随着 你 的 成长 ， 你 了解 他们 很多 的 不良习气 ， 但 有一天 你 走 在路上 看见 他们 ， 还是 很 热情 的 上前 和 他们 打声 招呼 ........ 然后 你 就 被 他们 两 轮奸 了 。,0
音乐 1 分给 情怀 ， 其他 0 分 。,0
不要脸 的 水军,0
提前 半小时 离场,0
瓜皮 演员,0
烂片 。 请 保护 智商 不要 观看 。,0
看 完 我 是 一脸 问号 的   这 都 什么 鬼 ？ ？ ？ 浪费 我 一 下午   我 究竟 是 受到 了 什么 水军 的 蛊惑 去 看 了 这个 ？ ？ ？ 一星 都 嫌多,0
西游 梗 是 没完没了 了 吗,0
一坨 屎 啊 …,0
没法 看 . 特别 是 剧情 。,0
烂透 了 。 。 。 中国 电影 真的 没 希望 了 么,0
看到 不要 更 尴尬 了 ， 居然 还有 人 说 拯救 了 华语 电影 ！ ！ ？,0
只有 王丽坤 林更新 有点 看头,0
看到 水军 刷分 真的 不能 忍 了 。 我们 几个 朋友 去 看 的 凌晨 首映 ， 结果 看 了 这么 一部 烂片 ， 感觉 被 人 当猴 耍 了 ， 真心 是 自己 给 自己 添堵 。,0
还 说 带 妈妈 去 看 电影 开心 下 ， 结果 看 了 部 烂片 ， 尴尬 。 真不知道 拍 的 是 什么 ？ ！,0
星爷 老 了  西游 让 我 觉得 我 以前 看 了 假 的 西游记  简直 应该 改名 叫 真假 如来 剧情 和 选 的 演员 都 屎 一样 的 烂 呵呵 豆瓣 还给 5 点 几 的 评分  我 给 2 分 一分 给 特效 一分 给 电影院 屏幕 吞掉 了 字幕  让 我 少 看点 辣 眼睛 的 地方,0
还 能 说 什么 呢 ？ 从未 有 一部 电影 能 让 人 从头 尴尬 到 结尾 。,0
我 的 钱包 给 了 我 的 智商 狠狠 一巴掌,0
能 不 打 星星 吗 ？ 我 以为 乘风破浪 够 烂 ， 没想到 ， 强中 自有 更 强手 呀,0
烂片,0
整体 感觉 真的 很 一般 。 不值 大年初一 专门 为了 两位 导演 跑 去 看 。,0
有 徐克 这样 给 周星驰 砸 招牌 的 吗 ？ 好兄弟 ？ … … 反面教材 ， 让 我知道 《 降魔 篇 》 每一秒 都 是 真心 做出 的 艺术,0
男有 吴亦凡 女有 林允 两张 面瘫 脸 ， 偏偏 这部 电影 还给 凑齐 了 ， 周星驰 和 徐克 的 名号 也 抵不过 空洞 无趣 的 故事情节 和 根本 不能 带动 观众 的 面瘫 演员 ， 豆瓣 啥时候 能 支持 打 零星 ？ ？ ？,0
垃圾 电影 ， 情节 堆叠 ， 无聊 死 了 ， 不 好看 ！,0
功利主义 下 的 商业化 垃圾,0
因为 吴亦凡 的 演技 ， 全程 尴尬 癌 犯病 没 注意 其他 的,0
冲 特效 给 1 星 。 选角 失败 ， 徐 老怪 晚节不保,0
好桑心 ， 抱 着 无比 希望 来看 的 ， 怎么 会 这么 烂 ， 故事 都 不会 说 ， 这放 的 是 一 坨 啥 玩意,0
大过年 的 恶心 不死 人,0
特效 满分  其余 渣,0
影院 围绕 着 一股 浓浓的 尴尬 气息,0
烂 出新 境界,0
什么 几把 玩意  看 这 阵容 真是 辣 眼睛,0
20170128 ， 万达 ， 大年初一 下午 去 陪 她,0
我 就 呵呵 了 ， 这是 什么 玩意 ！,0
你们 他妈 都 看过 了 吗 ？  就 他 妈 跟风 差评 ！  老子 看过 了 说 什么 了 吗 ？  辣鸡 ， 我 说 的 是 电影 。,0
太 他 妈 失望 了,0
开年 烂片 攻击 。 建议 想 看 的 还是 留出 这 两 小时 去 给 傻 逼 亲戚 拜年 吧 。,0
剧情 薄弱 ， 演技 不足 。,0
好 嚣张 ， 在 豆瓣 电影 首页 打广告,0
滚,0
影帝 的 咆哮 式 演技  震撼人心,0
说真的 ， 林更新 演 的 不错 ， 唐僧 太跳戏 了 ！ ！ ！ 什么 鬼 啊 ！ 台词 动作 ， 这种 唐僧 ？ ？ ？ 为什么 啊 ？ ？ ？,0
初一 看 的 ， 看 完 有点 后悔 ， 剧情 混乱 ， 造型 丑 ， 台词 有点 污 ， 搞笑 生硬 ， 表演 僵硬 ， 感觉 对不起 周星驰 三个 字 ； 特效 还 可以 ， 算是 配得 上 徐克 老怪 风格 。 唉 ， 真的 失望 和 惋惜 ， 难道 真的 江郎才尽 ？ ！ 看 那么 多 打 高分 的 ， 难道 真的 发自内心 吗 ？ ！,0
尬,0
星爷 明年 拍 的 名字 都 想 好 了 ， “ 西游 镇 魔 篇 ” ， 鹿晗 ， 李易峰 ， 陈伟霆 ， 井柏然 主演 师徒 四人 。 后 年 就是 tfboys 加 Angelbeby  鲜肉 一年 一换 ， 谁 红 谁 上 ， 西游记 就 像 婊子 一样 。 。  。,0
不 解释,0
剧情 最后 的 反间计 看 的 我 好 尴尬 ！,0
半颗 星给 童颜 巨乳 的 林允 ， 半颗 星给 努力 谋生 的 巴特尔 。 至于 电影 本身 ， 星爷 说 蜘蛛精 的 出场 跟 本片 无关 就是 无关 ， 星爷 说 红孩儿 是 机械战警 就是 机械战警 ， 星爷 说 唐僧 是 驯兽师 就是 驯兽师 ， 星爷 说 国师 是 大 反派 就是 大 反派 ， 星爷 说 白骨精 爱上 唐僧 就是 爱上 唐僧 ， 星爷 说 唐僧 会 如来神掌 就是 会 如来神掌 ， 星爷 ， 服 了 ！,0
呵呵,0
专门 给 乡下人 看 的 电影,0
唉 ！ 星爷 啊 ！ 呵呵,0
周氏 幽默 你们 不 理解 吗 ？  星 光闪闪 的 特效 看不出来 吗 ？  驰名 的 演员 不多 吗 ？  别 再 喷 了 。  当 人家 拍电影 的 傻 吗 ？  导演 的 功力 不深 吗 ？  演员 不 卖力 吗 ？  了然 就是 一群 白痴 观众  啊 ！,0
垃圾 中 的 战斗机,0
辣鸡,0
没有 最烂 只有 更烂 更 烂 无比 烂,0
这部 剧 首先 看到 吴亦凡 我 就 不想 看 ， 我 认为 他 不 具有 这个 能力 ， 周星驰 的 电影 我 从小 看到 大 ， 几乎 每部 都 是 经典 ， 但 吴亦凡 还是 太 年轻 ， 我 认为 他 有 必要 先 消除 限 韩令 的 影响 再说,0
美人鱼 已经 够 烂 了 ， 这个 居然 更烂 。 。 。 只能 给 影片 的 注水 事业 和 脑 残粉 点赞 。 。 。,0
星爷 你 已经 OUT 了,0
不是 星爷 一手 操刀 的 … …,0
太 没 诚意 了 ， 纯抄 自己 的 西游 1 ， 除了 画面 演员 不 一样 ， 跟重 看一遍 西游 1 没 区别 。 唐诗三百 首 的 梗 没完没了 的 唱 ， 从头到尾 一直 插播 舒淇 在 西游 1 的 桥段 ， 也 不 知道 在 缅怀 什么 ， 一 也 没有 很 经典 啊 ？ 反正 我 出去 的 时候 还 听到 有人 说 睡 了 两觉 。 演技 垃圾 ， 林更新 在 这 里面 都 算是 演技 扛 把子 了 ， 姚晨 就是 大师级 的 演技 了,0
辣鸡 中 的 战斗机,0
全程 尴尬 ， 笑点 找 不到 ， 逻辑 全 没有 ， 莫名其妙 ， 唯一 值得 夸 的 是 一生 所爱 很 好听 ， 想 起来 大话西游 =  =,0
全是 特效 支撑 的 电影 ， 时间 久 了 只会 让 人 感到 疲惫 ， 无趣 ， 乏味 ， 烦躁 。 有 的 故事情节 侮辱 观众 智商 。,0
一星 给 特效 ， 大部分 时间 都 觉得 很 尴尬 ， Get 不到 笑点 ， 林允 倒 是 惊艳 了 一下 ， 另外 蜘蛛精 原身 实在 太重 口 了 有点 反胃,0
笑点 奇怪 ， 笑 不 出来 。,0
万万没想到 的 烂 。 。 。,0
无语 中 。 。 。 。 。 。,0
太 … 难看 了,0
明星 朋友圈 之 圈钱 之作,0
烂 得 一笔,0
太烂 了 ， 鬧劇 ！ 剧本 烂成 渣 了 ， 周星驰 真是 江郎才尽 ， 演员 最好 的 竟然 是 姚晨 。,0
知道 有 粉丝 出 了 豆瓣 刷分 知乎 控场 教程   否则 这么 烂 的 片 可以 5.8 啊 科科,0
不 好看,0
意料之中  一星 拿 好 。,0
内容 烂编 ， 剧情 跳跃 ， 笑点 生硬 也 就算 了 ， 特效 还是 游戏 特效 ， 预定 全年 十大 烂片,0
姚晨 出场 笑 了 ， 其他 全程 看尬 住 。 。 。,0
难看,0
这部 票房 要 很 高 ， 醉 了 ，,0
哎 … …,0
真的 垃圾,0
座位 很大 ， 很 舒服 。,0
尬 的 不 知道 怎么 评论 。 。 。 。 。 。 一起 看 的 小伙伴 竟然 还 说 特效 好 。 。 。 。 。 。 我 表示 无语 。 。 。 。 。 。,0
剧情 简直 太 傻 逼 了 ！ 逻辑 不顺 ， 连笑点 也 没有 ， 千万 不要 去 看 啊 ！,0
是 手机 不好玩 ， 还是 酒 不 好喝 ， 要 跑 来 这里 犯 尴尬 癌 ？,0
除了 特效 尚且 可以 ， 其他 无亮点 ， 把 周星驰 的 招牌 砸 的 稀巴烂 ， 如果 可以 打 零分 ， 毫不犹豫 零分,0
一星 给 打斗 场面 和 特效  太烂 了,0
烂,0
只 剩 情怀 了 ， 而且 周星驰 把 我 仅 有 的 情怀 都 透支 彻底 了 。 美人鱼 吹 的 飞起 ， 然而 笑点 低级 ， 环保 的 主题 表达 的 生硬 无比 。 而 西游 系列 ， 呵呵 。,0
鉴于 水军 太 多 ， 打一星 平衡 一下,0
邪 火攻 心 的 烂作 ， 师傅 不像 师傅 徒弟 不像 徒弟 ， 低劣 的 撕 逼 剧情 没有 留下 西游 的 一丝 正气 ， 只有 一首 重新 填词 的 一生 所 爱 算是 留给 徐克 周星驰 那代 港片 才子 的 葬魂曲 ， 我 怀疑 看 了 假 的 西游记 。,0
垃圾,0
一星 给 特效,0
在 后座 男人 间歇性 神经 不能自已 踢 凳子 的 节奏 和 左右 前方 手机 大面积 的 光亮 中 强忍 住 看 了 半场  唯有 师徒关系 的 深化 值一星  例如 猴子 意图 弑师 .. 其余 从 特效 到 主演 到 剧情 到 场景 全都 辣 眼睛  正是 什么样 素质 的 观众 就 配得 上 什么样 质量 的 电 ( la ) 影 ( ji )  滚 ！,0
， 8.1 分 的 豆瓣 ， 你们 是 脑浆 里 都 是 屎 么 ？ 全程 一脸 的 尴尬 ， 但 这 不是 徐克 的 错 ， 徐克 无疑 拿出 了 顶级 的 特效 ， 只能 说 周星驰 你 这编 的 故事 ， 去 吃屎 吧 。 当然 ， 首先 我会 来看 ， 我 觉得 自己 脑子 也 是 被 门 挤 了 。,0
浪费时间 ， 本来 想 找 个 加 分点 多个 一星 的  ， 想 了 一圈 没 想起 ， 作罢,0
浪费 老子 几十块 ， 周星驰 越来越 垃圾 了 。,0
零分 ， 续集 都 是 坑,0
真的 不怎么样,0
这部 电影 可以 改名 为   大话西游 之 唐僧 爱过 的 人 都 要死,0
一分 给 吴承恩 ， 太 难看 了 ， 还 不如 看 猪猪 侠 。 。 。 。,0
浪费 的 不止 是 钱 ， 还有 时间 … 哦 ， 还 浪费 了 对 星爷 的 信仰 。 重拍 《 大内 密探 》 ， 或许 比 这个 好看 百倍 。,0
国产电影,0
有史以来 看过 最渣 的 一部 片 。,0
剧情 太 单薄 ， 台词 也 不是 很 好笑,0
不要 再 打 怀旧 的 牌 拍 烂片 了,0
星爷 啊 。 。 你 的 名字 就 足够 了 ， 不 需要 请 一些 什么 林更新 啊 吴亦凡 这种 影帝 来毁 你 片儿 啊 。 。 。 。 不过 向来 你 的 电影 也 不 太 关乎 演技 。 。,0
逻辑 ？,0
背景音乐 迷 之 尴尬 ， 剧情 就是 一坨 shit ， 浪费时间 。 画面 在 恶心 和 尴尬 中 摇摆 ， 我 的 老天 啊 ！,0
什么 鬼 ？,0
吴亦凡 演技 全程 尴尬 。 。 。 从 电影 开头 我 就 想 退票 了,0
一星 给 特效 ， 人物 、 故事 、 情节 等 ， 我 实在 给 不了 好评 。 很 开心 地进 了 电影院 ， 很 迷茫 的 出来,0
吴亦凡 刚 在 老炮 洗白 ， 这回 演技 彻底 堕落 了 。 是 在 对 不 大家 的 期待 上,0
编剧 小儿科 ， 台词 水准 太低 ， 星爷 真的 只是 挂 了 一个名 而已 。,0
比 美人鱼 还烂 ， 演员 表演 生硬 ， 剪辑 混乱 ， 毫无 逻辑 ， 周星驰 太 让 人 失望 了 ， 从此以后 再也 不欠 你 电影票 钱 了,0
