sentence,label
开场 二十分钟 我 又 出来 了 ， 造型 丑 ， 剧情 烂,0
星爷 啥时候 能 再 拍出 一部 功夫 这样 的 电影 啊 ， 看 的 我 尴尬 尴尬 尴尬 。 。 。,0
一星 给 舒淇,0
只 一分 给 特效,0
1 .  实在 是 不该 选 吴亦凡 当 主角 … … 那 几个 近景 镜头 看 的 实在 尴尬 。   2 .  剧情 感觉 没有 主线 ， 看到 后面 都 不知所云 。   3 .  很多 人 说 不错 的 特效 ， 我 个人 觉得 很 一般 ， 尤其 是 中间 跟 红孩儿 打 的 那场 特效 ， 就值 三毛 …   4 .  实在 不 值得 看 ， 别 浪费 钱 了 。,0
铁扇公主 不论是 和 牛魔王 或是 太上老君 怎么 也 不至于 生个 提线木偶 吧,0
大家 不用 看 了 ， 根本 不是 周星驰 风格 的 电影 ， 完全 不 好看,0
不 知道 你们 为啥 喜欢 周星驰,0
尴尬 死 了,0
去 看过 的 人 应该 都 知道 这片 有 多烂 ， 旁边 的 初中生 小朋友 更是 直接 喊出 了 萎缩 。,0
就是 大年初一 无聊 去 看 的  虽然 和 老哥 一起 看看 片 贺岁 是 惯例 了  不过 真没想到 这个 片子 能 拍 的 这么 无语  对白 空洞 到 让 人 起 尴尬 癌  吴亦凡 不 知道 是 配音 没调 好 还是 干嘛  声音 听 起来 有点 用力 过猛  倒 是 说 3D 做 的 过得去  不过 徐克 加星爷 做 出来 这样 一个 东西  还是 很 让 电影 市场 尴尬 的 一件 事情,0
我妈 都 说 烂 ！,0
难看 的 一比,0
全屏 写满 了 尴尬 ！  哎,0
周星驰 的 前半生  对 他 是 一生 粉  他 的 后半生  对 他 是 一生 黑,0
唐僧 和 孙悟空 的 台词 听 的 好 想 打人 ... 嘴里 热 茄子 咕噜 来 咕噜 去 的 ， 吐出来 够 几 桌子 吃了,0
星爷 ， 对 你 失望 了 。 知道 你 想要 讲 的 点 ， 可是 没 好好 用 故事 表达 。,0
这部 电影 看起来 非常 解乏 ： 我 和 媳妇 、 弟弟 、 弟 媳妇 四个 人去 看 的 ， 我 媳妇 说 ： “ 我 看 了 十分钟 ， 就 睡着 了 ， 后来 你 打呼噜 声 把 我 震醒 了 ” ， 我弟 媳妇 说 ： “ 我 还行 ， 就 睡 了 20 分钟 ， 你 弟弟 行 ， 一直 没睡 ” ， 我 弟弟 说 ： “ 这个 3D 的 眼镜 太卡 耳朵 了 ， 疼 的 我 实在 睡不着 ， 要 不 早 睡着 了 ” !,0
感觉 看 了 一 坨 屎 持续 看 了 110 分钟 。 一 开始 很 恶心 ， 后来 麻木 了 ， 星爷 和 徐克 可以 收手 退休 的 ， 真心 的 建议 。,0
星爷 ， 欠 您 的 电影票 以 还 完 。,0
这种 特效 、 剧情 、 老梗 笑料 ？ 没完没了 如来神掌 秒杀 反派 ？ 屌丝 女 逆袭 楞 煽情 ？ 丑陋 孙 猴子 与 西游 IP 改成 狰狞 恶搞 ？ 烂,0
垃圾 ， 太 做作 的 套路 ， 浅显 易见 被 玩腻 的 搞笑 ， 毫无 特色 ， 纯粹 是 打着 广告 噱头 ， 出来 骗 咱 老百姓 钱 的,0
感觉 我 自己 的 智商 不够 来 电影院 画 45 块 冲 智商 简直 垃圾  吴承恩 从 里面 出来 打人 了,0
什么 鬼 ？ ？ ？,0
没 办法 ， 吴亦凡 的 演技 辣 眼睛 ！,0
我 没 别的 想法 ， 就是 想 问问 ， 那些 打 超过 五分 的 人 ， 你 确定 你 真的 看过 这部 电影 了 吗 ？ 其实 我 本人 也 感觉 内地 的 钱 挺 好 骗 的,0
看到 吴亦凡 三个 字 ， 还 需要 再 解释 什么 吗 ？ 周星驰 徐克 在 要命 。 大家 多多 关注 林超贤 吧 ， 这个 导演 还是 在 认真 写 试卷 的 ， 其他 的 大部分 都 准备 挂科 了,0
难看 得 不是 一星半点 。 唯一 让 我 有所 感触 的 就是 《 一生 所 爱 》 响起 的 时候 吧 。,0
说实话 ， 我 完全 不 知道 从头到尾 讲 了 什么 ， 我 就是 看 了 一大堆 特效 ， 哎 。 浪费 钱 。,0
说真的 ， 我 感觉 看到 了 假 周星驰 的 东西 ， 缺钱 了 真 不用 这样 ， 浪费 我们 的 时间,0
演技 烂,0
并 不是 很 懂 星爷 再 拍些 什么 玩意儿 ， 特效 也 不是 很 好看 ， 我 只是 伴着 轰鸣声 中 睡过去 了 … …,0
全片 只有 那首 一生 所爱 改得 好 ， 其他 的 垃圾 。 小 鲜肉 都 是 垃圾 ！,0
全程无 笑点 ， 演技 差 剧情 烂 ， 东拼西凑 ， 故意 搞笑 做作 至极 ， 看 这种 片 简直 谋杀 生命 ， 负分 滚 粗 。,0
星爷 哎 … …,0
密集 恐惧症 患者 表示 看 了 很 恶心 ！ ！ ！ 看 完 两 小时 后 还 觉得 反胃 … … 我 旁边 的 人 都 在 打呼噜 ， 偶尔 被 大 音响 震醒 。 花钱 找罪 受 ！,0
既然 敢 这样 选角 也 敢 承受 这个 分数 吧,0
连 情怀 就 救 不了 整部 电影 了,0
哎 ， 刘镇伟 一遍 又 一遍 恶心 人 也 就 罢了 ， 徐克 和 周星驰 联手 来 恶心 人 真是 够 了 ！,0
如果 不是 别人 请客 ， 我 是 不会 花钱 去 看 的 。 圈钱 也 请 有点 诚意 好 吗 。 两位 导演 都 晚节不保 。 颜值 即 正义 ？,0
全程 没笑 过 ！ ！ 明明 我 的 笑 点 很 低 的 ！ ！,0
太烂 了 啊啊啊 啊啊啊 啊啊啊,0
有点儿 无聊,0
吴亦凡 一 开口 ， 整部 电影 就 毁 了 ， 安安静静 的 做 个 美男子 不好 吗 ？ 在 我 以为 这 就是 底线 的 时候 ， 包贝尔 出来 了 ， 舞悦 传奇 里 那个 面瘫 王子 ， 瞬间 成 了 教科书 式 的 影帝 级 ， 素颜 女神 真美 啊 ， 一星 给 特技 ， 完 了 。,0
给 一星 ， 不能 再 多 了 ， 影片 因为 是 在 新年 期间 上映 ， 所以 不管 好不好 都 会 有人 去 看 ， 但是 剧情 毫无 逻辑 ， 就是 在 圈钱 ， 希望 以后 良心 制作 多一些,0
过年 请 全家 一起 去 看 ， 真是 要 多 尴尬 有 多 尴尬 … … 星爷 很少 让 人 这么 失望 … …,0
这 是 我 看过 最烂 的 西游 ， 没有 之一 ， 星爷 已 不再 是 那个 星爷 。,0
周星驰 还是 不要 当 导演 了 ， 水平 还是 不到,0
垃圾 ， 低俗 ， 下流 ， 污辱 佛家 文化 ！  黄了 吧唧 ， 你 说 西部世界 黄吧 ， 但 至少 人家 又 深意 ， 有 对 人性 的 思考  看到 睡着 ！ 这 tm 是 什么 垃圾 片子 ？  看来 泰 囧 后继有人 了 ！,0
狗屎,0
真是 烧钱 啊 ， 垃圾 电影 ， 差差 差,0
乱七八糟 的 什么 j8 玩意 ！,0
炮 king 真的 需要 锻炼 演技 … … 看 完 很 难受,0
人类 的 悲欢 并 不 相通 ， 我 只是 觉得 吵 〔 难过 脸 π _ π 〕,0
观影 体验 只有 四个 字 ， 如坐针毡 。 偏偏 还是 请 别人 看 电影 ， 不好 离场 。,0
1 星给 特效 。  感觉 经典 被 辜负 ， 被 曲解 ， 被 妖魔化 了 。  影视 产业 太过 虚华 浮躁 了 ， 情节 编排 没有 内涵 ， 演员 质量 差 的 不 可以 ， 粗俗 低劣 的 台词 ， 感觉 中国 观众 贺岁 档 的 一笑 很 好博 ， 钱 很 好 挣 的 样子 。  我 为 自己 还 能 为此 感到 伤悲 而 庆幸 。,0
说实话 真的 非常 想 看 ， 但是 忍住 了 ， 看 了 下 豆瓣 ， 不 希望 它 票房 太高 ， 不然 星爷 还是 不会 出山 。,0
闹着玩 的 吧 … … 简直 乱来 .   恶俗,0
除了 特效 可以 ， 剧情 渣 ， 台词 瞎 ， 无聊 低俗 。 既 不 感动 也 不 搞笑 。 水准 越来越低 ， 失望 。,0
什么 鸡 吧 玩意儿 ， 周星驰 你 欠 我 一张 电影票 ！ 一部 电影 把 我 密集 恐惧症 和 人偶 恐惧症 全看 出来 了 ， 负分 滚 粗 ！,0
个人感觉 这部 电影 一般  笑点 很 尴尬  特效 倒 算是 可以 …,0
打一星 是因为 不能 打 零星  真的 就是 单纯 难看,0
2017 看 的 第一部 电影 是 一 烂片 ！,0
特效 堆起来 烂片 。,0
这 电影  再次 侮辱 了 我 的 智商,0
我 去  真 tm 烂,0
星爷 你 欠 我 一张 电影票 钱,0
逻辑 在 哪里 ？ 不 知道 影片 想 表达 什么,0
情怀 偶尔 用 起到 点睛 的 作用  老是 用 就 恶心 了,0
什么 jb 玩儿,0
抱 着 一丁点 希望 来看 ， 想着 大概 豆瓣 的 差评 大概 过激 ， 想着 毕竟 是 星爷 的 电影 （ 实话 上次 美人鱼 还 感觉 挺 好 ） 毕竟 还有 徐克 大 导演 ， 想着 星爷 的 笑 点 大概 只有 我们 这些 看 了 十来部 老片 的 人才 能 懂 ...   我错了 我错了 我错了 以后 什么 大 导演 大 噱头 的 我 都 不 看 还 不好 吗 .   全场 卖 特效 ， 笑点 尴尬 毫无 气氛 ， 内容空洞,0
再也 不 相信 星爷 了,0
何时 停止 消费 西游记 ？,0
一颗 星 都 给 多 了 ， 这次 星爷 欠 我们 一张 电影票 ， 恶心 的 特技 ， 毫无 故事性 ， 不是 闷到 吐 也 不要 去 看,0
什么 垃圾 玩意儿 … 第一部 一家 三口 齐 口称 烂 的 电影,0
不 搞笑 ， 全程 连 嘴角 都 没能 牵动 一下 。 剧情 单薄 无 逻辑 无 张力 、 场景 炒冷饭 无 创新 、 台词 文理不通 辣 耳朵 。,0
什么 乱七八糟 的 …,0
炮王 就是 整部 片 最大 的 败笔 ， 大 导演 的 想法 真是 我 等 凡人 望尘莫及 的,0
太 无聊,0
吴亦凡 的 演技 让 人 看起来 太 尴尬 了,0
太烂 了 … 真的 太烂 。 主角 演技 尴尬 编剧 更是 稀烂  除了 特技 没有 任何 可取之处 的 一个 片 。 全场 几乎 没有 任何 笑声  连 爆米花 钱 都 不值 。 可以 要求 退票 吗 我 讲 真 。,0
不 知道 在 表达 什么 ， 即使 有 我 最爱 的 凡 凡 出演 依旧 不 影响 我 对 这部 影片 的 不 喜欢 。,0
笑点 老套 低俗 尴尬 ， 人物性格 奇怪 ， 前后矛盾 ， 剧情 无聊 ， 没有 核心 。 最 不能 忍 的 是 猪八戒 的 那句 “ 你 越 反抗 我越 强壮 ” ， 就是 个 恶心 的 强奸 行为 ， 居然 把 它 作为 笑点 ， 太恶 ！ 一分 给 特效 场面 。 补充 ： 刚去 看 了 降魔 篇 ， 还 不错 ， 为什么 续篇 难看 至此 ？,0
演員 垃圾,0
烂出 了 新 境界 ， 吴亦凡 一 开口 世界 都 尴尬 了 ， 林允 每说 句 台词 就 像 要死 了 ， 林更新 居然 被 衬托 成 了 笑 点 和 演技 所在 ， 叹为观止 啊,0
水军 平衡 分,0
套用 电影 里 的 一句 台词 ， 烂 到 词穷,0
除了 特效 一无是处  看得 我 尴尬 癌 都 犯 了,0
徐克 ， 周星馳 兩位 香港 人 ， 你们 竟然 出卖 香港 人 的 尊严 ， 全片 中 ， 不断 用 香港 最 低劣 ， 低 阶层 的 粗言烂语 ， 作为 剧情 对白 。 这 是 想 反映 香港 人 的 文化 水平 吗 ? 还有 你 这 3D 画面 贴 贴 補補得 好烂 ， 没有 付 尾款 吗 ? 还是 … ?,0
可以 说 很 无聊 的 电影 ， 没有 什么 剧情,0
第一次 在 豆瓣 评论 ， 大年初一 看 了 这 一辈子 目前为止 在 电影院 看 的 最烂 的 片子 ， 全片 剧情 瞎编 的 离谱 ， 毫无 主线 ， 就是 无厘头 ， 段子 都 是 用 了 几十年 的 老 段子 毫无 创新 ， 几个 演员 的 演技 最好 的 就是 舒淇 了 ！ 还有 庆幸 没有 带 小孩 去 看 ， 这 片子 不 适合 小孩子 看 ！,0
浪费 钱 无所谓 ， 浪费时间 就是 真的 想不开 了,0
炮王 的 台词 说得好 尴尬 ， 看得 想 死 ， 生怕 在 电影院 被 别人 认出来 。,0
尴尬 到 无语,0
一颗 星是 极限 ， 白 瞎 特效 的 钱,0
吴亦凡 的 演技  看 的 我 想 死  虽然 很帅 。,0
这部 剧 就是 大年初一 来 恶心 人 的 。 没 剧情 没 演技 没 情怀 ， 重口味 ， 超 恶心 ， 烂 特效 … …,0
这是 唯一 一部 让 我 在 电影院 打瞌睡 的 电影 ， 除了 3d 魔幻 效果 不错 外 ， 其它 毫无 亮点 ， 毫无 笑点 ， 剧情 东拉西扯 ， 主题 不 突出 ， 搞笑 的 地方 都 是 些 老 梗 ， 看着 有点 恶俗 ！ 故事情节 老套 ， 毫无 新意 ！ 剧本 先天不足 ， 演员 演技 浮夸 ！ 烂片 一部 ， 豆瓣 居然 能 上 5.5 的 评分 。,0
我 不 知道 自己 是 怎么 忍受着 看 了 一半 才 走出 电影院 。,0
全片 看 完 。 。 我 真是 。 。 尴尬 的 要死 。 。 通篇 不 知道 在 讲些 什么 。 。 演技 实在 是 低 的 感人 。 。 。,0
这部 电影 让 我 很 失望 ， 吴亦凡 的 演技 我 觉得 几乎 是 零,0
吴亦凡 怎么 还有 脸 出来 拍片 呐 ？ 不可思议 ！ G 娜娜 鸡年 没 和 你 一起 回家 见 爸妈 上演 加拉 大 大战 西天 取经 吗 ？,0
今天 跟 我 一起 看 的 人 问 我 扑街 什么 意思 ？ 我 说 这 电影 拍 的 就 扑街 ！,0
电影 非常 人性 ， 留 了 很多 的 撒尿 时间 。,0
又 多 了 一部 拿来 刷 情怀 的 片 。,0
设定 还 挺 有意思 的 ， 有些 镜头 像 恐怖片 ， 能 在 电影院 看到 这种 镜头 我 还 挺 高兴 的 。 剧情 都 是 为 特效 服务 ， 没有 逻辑 也 不好 笑 。 吴亦凡 实在太 尴尬 了 。 总体 上 都 不如 上 一部 。,0
看到 是 周星驰 写 的 剧本 简直 失望透顶 ， 感觉 剧情 都 是 东 拉西 凑 ， 这 两部 降妖伏魔 跟 这 师徒 四人 没 一点 关系 么 ， 为啥 不 直接 叫 如来 伏魔篇 呢 ， 本来 想 的 打 两星 ， 看到 那么 多 五星 的 ， 不能 忍 ， 这 片子 比 哪些 五星 电影 真的 不是 差 了 一点 ， 以后 看到 星爷 电影 该 绕道 了 。,0
一星 给 特效,0
江郎才尽 的 周星驰 加上 自甘堕落 的 徐克 联手 打造 的 一部 自以为是 的 商业 烂片 。,0
说个 大家 没说 过 的 ， 特效 声音 太 刺耳 了 。,0
尴尬,0
一星 给 特效 ， 要不是 别人 请客 ， 我 真的 坚持 不 下来 。,0
烂片 ， 就是 为了 骗钱 ， 对不起 大师 的 头衔 。 江郎才尽,0
林更新 让 我 意外 的 觉得 好 ， 吴亦凡 直到 最后 一场 戏才 有点 入戏 的 意思 。 感觉 这是 周星驰 和 徐克 一 起来 骗 票房 了 ， 制作 粗糙 ， 特技 不 咋 地 。,0
1 星 吴亦凡,0
不敢 跟 朋友 讲 我 看过 ， 但是 为了 朋友 的 观影 感受 ， 还是 会 说 我 看过 了 ， 千万别 去 。,0
星爷 别 再 利用 我们 的 情怀,0
烂 的 不想 说话  过年 不请 水军 来刷 的话  就是 5 分 以下,0
吴亦凡 这 台词 功底 ......,0
好 本子 毁于 烂 演员 。 求求 吴亦凡 回去 唱歌 吧 别 演戏 了 ！,0
去 你 妹 的,0
无 fuck 说  看 了 不到 半小时 就 逃 了  差点 吐出来,0
豆瓣 还是 引入 负分 吧 ， 这 对 一分 电影 不 公平 ，,0
星爷 ， 请 不要 再 透支 大话西游 了 。,0
1  /  美指 还是 有点 风格 的  还 真是 日本 人  不过 这 也 叫 电影 ？  大话西游 累死 了,0
可以 打 负分 吗,0
红孩儿 太辣 眼睛 了 简直 鬼 娃娃   吴亦凡 真 真叫人 出戏  莫名 让 人 怀念 起 文章 来   唐僧 和 3 徒 之间 的 矛盾 交代 的 不 清楚 ， 感觉 好多 事情 都 来 的 毫无道理 ， 拼凑 拼凑 再 拼凑   所以 主题 是 什么 ？ 姚晨 的 九头 金雕 设定 也好 牵强 ， 硬塞 一个 白骨精 林允 是 什么 鬼 ？ 一分 给 舒淇,0
大失所望 ， 看 的 我 好 尴尬 ,0
吴亦凡 的 声嘶力竭 看 的 我 头痛  用力 过猛  特效 很 炫,0
《 长城 》 一出 ， 众呼 张艺谋 已 “ 死 ” ； 服药 片 一出 ， 也 可以 说 徐克 周星驰 已死 了 。 票房 的 结果表明 没 演技 的 小 鲜肉 扛 不起 大 制作 大梁,0
谁 看 谁 傻 逼  我 就是 傻 逼  浪费 我 2 个 小时 和 75 的 电影票  喜剧 就 不 需要 一点 内涵 了 ？,0
吴亦凡 全片 重新 配 的 音 ， 尴尬 的 是 嘴形 还 对不上,0
东拼西凑 无 剧情 ， 台词 弱智 做作 无笑点 ， 吴亦凡 哭 笑 不分 林更新 全程 低头 耍酷 无 演技 ， 看 完 烂片 心里 堵 。,0
真心 不 好看 ， 不 知道 想要 表达 什么,0
跟 西游 降魔 篇 比 起来 ， 差 的 太远 了 ， 九头 金雕 是 个 什么 鬼 ？ 幸亏 没有 去 电影院 看,0
虽然 有 炮王  但 我念 着 有 星爷  想着 应该 也 不会 太差 ⋯ 结果 证明 我 太 年轻 ！ 每次 看到 吴亦凡 就 想到 “ 佛祖 都 不 知道 我 有 多 难过 ！ ” 希望 炮王 好好 练练 台词 好 么 ？ 其他 林允 和 林更新 的 演技 我 就 不 说 了 ， 同样 烂 … 还有 剧情 不知所云 ， 强行 搞笑 ， 毫无 泪点 ， 史上 最 讨人厌 的 唐僧 没有 之一 。,0
比 西游 降魔 。 。 。 还 难看 太 多 。 。 。 吴亦凡 真是 用 全身 力气 在 喊 台词 ， 全程 尴尬 ， 林更新 演技 都 衬托 的 更好 了 ， 这 又 是 个 啥 烂 故事 ， 依旧 是 卖 情怀 卖 歌曲 ， 卖个 1 分 吧,0
原来 烂片 是 这样 的,0
为什么 不能 给 0 分,0
剧情 混乱 ， 演技 可以 再 面瘫 点 ， 唐僧 一 开口 就 出戏 ， 年度 诚意 之作 ？ 吃 相太 难看 ， 毫无诚意 ， 唯一 一分 如来佛 祖 。,0
默默 的 找到 西游 降魔 改成 了 5 星 。,0
我 的 时间 那么 宝贵 为什么 去 看 了 这个,0
美人鱼 赚 的 盆满 钵 满 对 吧 ？,0
因为 一跑 去 看 ， 日 了 狗 了 。 看个 特效 吧 ， 算数 大陆 电影 做 的 不错 。,0
吴亦凡 的 演技 是 烂片 的 重大 保障 ！ 看 了 两个 小时 的 动画片 ， 唯一 的 一星 献给 特效 。 。 。,0
无所谓 电影 本身 了 ， 过年 去 影院 看 电影 更 多 的 像 一种 仪式 ， 毕竟 国人 娱乐 方式 那么 少 。 贺岁 档 加上 周星驰 徐克 的 名字 ， 怎么 拍 都 赚钱 。 陈年 老梗 ， 抄抄 网络 段子 ， 怎么 演都 有 观众 会笑 ， 毕竟 国人 容易 满足 。 一星 打 给 特效 。,0
情怀 透支 额度 快刷 爆 了 ！,0
除了 特效 能 看 ， 剧情 很 失望 ， 无聊 至极,0
近来 流行 “ 晚节不保 ” 这个 说法 ， 各大 导演 穷尽 一生 功力 将 他们 最差 的 一面 展现 出来 。 这个 片子 看得 让 人 茫然 ， 已经 恍惚 到 没有 精力 去 注意 某凡 的 演技 有 多 糟糕 了 ， 然而 就算 他 再 糟 也 不能 背锅 ， 因为 剧本 远比 他 要 糟糕 的 多得多 。,0
讲道理 ， 这种 片子 我 再 花 一毛钱 去 看 就算 我输,0
太烂 了 ！ 没 剧情 还瞎演 ， 真不知道 笑点 在 哪 ！ 恶搞 到家 了 ！ 还 用 特效 来 充数 ！ 当 观众 很 好 骗 么 ！ 什么 烂片 ！ 退票 ！ 能 退票 就 好 了 ......,0
不知所云 ， 吴亦凡 还 能 再 尴尬 一点 吗,0
先说 没有 的 ： 剧情 、 延续性 、 演技 、 桥段 、 节奏 ， 再说 有 的 ： 真的 没有 。 推荐 大家 阖家 不看 ， 一来 节约 时间 、 二来 抵制 虚假 恶 、 三来 为 社会 和谐 贡献力量 ！ 谢谢 ！,0
西游 的 题材 要 被 耍 烂 了 … … 电影 结构 情节 混乱 ， 各 主角 情绪 发展 莫名 ， 以及 原著 再 怎么 发展 ， 悟空 还是 敬重 师傅 的 ， 但是 这 里面 我 感觉 不到 四个 主角 之间 的 感情 牵连 。 最后 wuli 凡凡 还 没有 配音 的 十分之一 演技 。 总而言之 ， 十分 失望 。 周星驰 什么 时候 电影 如此 之差 。 伏妖 篇 比降 魔篇 难看 的 多,0
看 演员表 就 够打 一星 了,0
《 乘風 破浪 》 這兩天 愈升 愈 高 ， 而 這部 一直 停留 在 5.5 ， 這 本身 就 說明 了 問題 。,0
一年 看 不了 几次 国片 ， 总让 我 失望,0
对 国产 院线 电影 失望透顶 。 不想 再 对 zz 剧情 评价 什么 了 。 一星 送 上 。,0
不用 看,0
这 一颗 星是 给 我 自己 的 ~ ~ 新年 大一岁 ， 我 果然 越来越 大气 乐 ~ ~,0
看 的 时候 无聊 到 睡着 了  不太好 打分 了  一分 就算 给 3D 特效 吧,0
去 你 妈 的 什么 烂片 …  封神传奇 2 啊,0
为什么 没有 零星 打 ？ ！,0
朋友 ， 口型 都 对不上 ， 也 太 粗糙 了 吧,0
我 已经 不再 欠 周先生 的 电影票 啦,0
全程 冷漠 问号 脸 ， 跟 wyf 比 ， 林更新 都 算 演技派 了 …,0
吴亦凡 会 演戏 吗 ？ 周星星 是 年纪 大 了 还是 被 资本 买通 了 ！ 这 片子 这么 难看 你 不 知道 吗 ？,0
看 完 这部 电影 ， 我 认为 豆瓣 应该 考虑一下 新建 一个 负分 机制 了 ， 我 严重 怀疑 那些 给 5 星 的 都 是 水军 ， 吴亦凡 脑残粉 或者 真的 是 脑残 ？ 要不然 怎么 能 睁眼 说瞎话 呢 ？ 看到 一半 ， 实在 受不了 ， 夺门而出 。 如果 你 觉得 我也是 水军 故意 抹黑 ， OK ， 欢迎 你 去 买票 看 ， 看 完后 觉得 我 的 评价 有用 的话 ， 麻烦 点 一下 右边 的 有用,0
一颗 星 都 多 了 怎么办 ？,0
。 。 真是 乱七八糟,0
不 知道 是 在 讲 什么,0
这辈子 看过 最烂 的 电影 ， 唐僧 演技 为 0 ， 台词 口型 都 不 对,0
吴亦凡 演技 爆表 ， 演出 了 自己 ， 演出 了 本色 ！ 但 我 就 不 看 ， 就 不 买票 ， 0 刷 ， 气死 你 。,0
可以 这么 说 ， 编剧 很 垃圾 ， 导演 不 知道 吃了 什么 药 ， 看 下来 完全 就 一个 感觉 ： 哦 ， 原来 是 要 我 还 你 电影票 。 行 ， 我 还 了 。 周星驰 ， 这 是 我 第一次 评 你 的 有关 作品 是 一星 ， 别谢 。 就 这样 。,0
再 牛 逼 的 特效 也 拯救 不了 莫名其妙 的 剧情 和 尴尬 的 演技 …,0
尴尬 到 不行 的 一部 电影,0
炮 king 尴尬 的 台词 ， 突兀 的 剧情 ， 铁打 的 红孩儿 ， 1 分 不能 再 多 了 ， ， ，,0
真的 难看,0
说真的 到底 有没有 负星 ？ ？ 我 料到 片子 会烂 ， 但 没 料到 会 这么 烂 ， 毫无 头绪 ， 东 一下 西 一下 ， 刻意 搞笑 还 不好 笑 。 虽然 对 舒淇 无感 ， 但是 真是 没有 比较 就 没有 伤害 啊 ， 林允 的 演技 我 可 真是 服气 （ 微笑 脸 ） 。 吴亦凡 林更新 就 不用 再说 啥 了 吧 呵呵 （ 微笑 脸 ） 。 姚晨 演技 在线 。,0
不 否认 每个 人 心中 都 有 一个 大话西游 、 更 不 否认 星爷 心中 的 那个 梦 。 但 这次 真的 是 接受 不了 。 特效 是 好 、 但 完全 没有 为 故事 服务 的 意思 、 我 也 并 不 觉得 演员 有 多 适合 角色 。 真的 再也 不欠 星爷 电影票 了 。 一次 很 反胃 的 观影 体验 。,0
烂 到 我 都 怀疑 我 看 了 假 的 周星驰 电影,0
见证 了 评分 从 5.7 一秒 变成 8.1,0
除了 特效 还 可以 ， 演技 平平 ， 剧情 平平 ， 全程 唯一 的 笑 点 还是 大鹏 。 就 这样 ， 请 不要 把 钱 浪费 在 烂片 身上 。 良心 影评 。,0
可能 我 不 懂 星爷 也 不 懂 电影吧,0
真的 不 知道 为什么 用 吴亦凡 ， 这样 的 小 鲜肉 实在 不是 演戏 的 料 ， 如果 一个 随便 有人 气 的 与 表演 无关 的 人 占据 主要 电影 制作 ， 那么 干脆 电影学院 和 中戏 关门 得 了,0
