sentence,label
 卧槽 。 这样 的 烂片 在 网上 竟然 有人 说 好看 ， 这 好几个 票房毒药 加在一起 就 知道 什么 化学反应 了,0
 我 周末 满怀 欣喜 从 温暖 的 被窝 起来 ， 拉上 四五个 朋友 去 影院 ， 看 了 这部 垃圾 片 ， 真的 太 浪费 我 钱财 和 青春 ， 看个 半小时 就 出来 了 ， 真的 好水 。,0
 真是 期待 越大 失望 越大 ， 背景 不 明确 ， 剧情 强退 ， 尴尬 的 大 场面 ， 脸谱 的 背景 鲜肉 ， 可惜 的 达蒙 的 实力 担当 ， 完全 是 圈钱 的 步骤 。,0
 烂片 ， 为什么 中国 的 长城 要 外国人 来 保护 ！ 奇葩,0
 烂片 ， 没有 逻辑 。 演技 烂 到 家 了,0
 这 不是 你 的 实力 ， 张导,0
 景甜 演技 真烂,0
 一分 给 景甜 我 就 看到 她 谁 都 没 看到,0
 故事情节 单薄 大 咖 云集 但 演技 捉急 唯一 一次 中国 拯救 世界 但帅 的 都 是 外国人 影片 叫 长城 不知 用意何在 我 只 知道 剧本 服装 什么 都 给 外国 承包 了 没有 中国 美感 之 言 ? ?,0
 导演 拍 红高粱 的 时候 ， 还有 天赋 ， 几十年 过去 了 ， 他 已经 江郎才尽 ， 只 剩下 爱钱 ， 圈钱 ， 因为 要养 孩子 。 哈哈 ? ?,0
 为五斗米折腰 并 不 可耻 和 羞耻 羞耻 的 是 还 得 打着 文化 输出 和 向 好莱坞 开发 的 遮羞布 可耻 的 是 对 大众 进行 道德 绑架 不看 对不起 张艺谋 说句 烂 就是 你 不懂事 不 支持 国产电影,0
 这片 真的 只能 给 1 星 还是 给 达蒙 的 张 涵予 刘德华 这 都 是 客串 角色 么 ？,0
 景甜 到底 啥 背景 ！,0
 有景甜 的 电影 ， 还是 不要 去 看 了 ， 有毒 ， 剧情 傻缺 ， 浪费 了 特效 ， 这烂 剧本 还 中外合作 创作 ， 滚 粗 。,0
 景甜 出演 ， 必属 烂片 。,0
 剧情 太 单薄 ， 结尾 是 预算 不够 用 了 吗,0
 五军 的 配色 ， 整齐划一 的 动作 ， 我 以为 是 亲临 奥运会 开幕式 现场 ； 看着 大 甜甜的 高台跳水 附带 原 路 返回 ， 我 以为 在 看 跳水 比赛 。 不是 电影 吗 ？ 对 啊 ， 有大 甜甜 呢 ； 小 鲜肉 在 哪 ？ 大 甜甜 在 呢 ； 剧情 呢 ？ 就算 有 ， 大 甜甜 能 演得 出来 吗 ？ 摊手 . jpg,0
 不要 为 垃圾 电影 买单 …,0
 张导 ， 电影 的 真谛 在于 剧情 ， 真 么 简单 的 道理 你 都 不 知道 你 还 当 什么 导演 ？ 为了 票房 让 小 鲜肉 好莱坞 明星 来 保证 ？ 是 的 ， 暂时 您 会 得逞 ， 但 总有一天 观众 会 给 你 一个 耳光 。,0
 看 完 了 才 明白 ， 长城 是 用来 打 怪兽 的 ， 一 外国人 拯救 了 中国 。,0
 据说 看 完 这部 电影 来 豆瓣 上 给 一星 的 都 会 被 立刻 封号 不信 你 ...,0
 半星 真的 不能 再 多 了 。 我 以为 这 是 要 讲 中国 人 的 家国 情怀 ， 结果 只有 浮夸 的 堆砌 与 认脸 游戏 。 我 一直 觉得 舆论 对景甜 太 苛刻 ， 现在 连 我 都 不得不 信 了 ！ 削尖脑袋 要 挤进 国师 大片 的 明星 们 ， 请 爱惜 自己 的 羽毛 啊 ！,0
 国产 最烂 之一 ， 我 真的 是 好 心疼 经费 啊 ， 花 了 那么 多钱 去 拍 烂片 ， 然后 又 骗 观众 钱 ， 看不到 国产电影 未来,0
 没有 感受,0
 真的 是 后悔 ， 手痒 又 去 买票 看 了 ， 以后 再也不会 看 张艺谋 的 片 了 。,0
 剧情 太弱 ， 大部分 明星 只是 露个 脸 ， 不 好看,0
 华而不实,0
 垃圾 到 不忍 直视,0
 没 看 ， 也 不想 去 看 ， 给 你 这个 分数 纯属 个人爱好,0
 看 了 30 分 就 果断 走 了 ， 故事 特 老套 ， 画面 特 北京奥运 。 中华 五千年 文明 ， 居然 要 靠 2 个 洋人 拯救 。 张艺谋 老想 拍出 漫威 那种 英雄 大片 ， 结果 却是 很 尴尬 。,0
 别 叫 长城 了 ， 叫 进击 的 饕餮 吧 ， 太烂 了 ， 你们 去 看看 进击 的 巨人 ， 再 来看 ， 你们 就 会 认为 给 一星级 就是 多 了 ， 唉 ? ? 有点 失望,0
 国师 已死 ， 有事 烧纸 ！ 整个 电影 就 像 很多 明星 争先恐后 赶场 一样 参与 了 一场 难看 的 春晚 ， 尴尬 死 了 ！,0
 能耐 不小 ， 能 找 来 新华社 背书 ， 有 必要 来 拉拉 分 了 ， 尽 尽义务,0
 别问 我 在 电影院 看 春晚 什么 感受 给 个 红包 让 我 静静 。,0
 景甜 。 。 。,0
 曾经 以为 陈凯歌 的 道士 下山 是 最烂 的 电影 现在 看看 张艺谋 已经 超出 了 很多 恭喜 老谋子,0
 说实话 ， 如果 不是 朋友 告诉 我 这部 电影 的 导演 是 张艺谋 ， 我 还 以为 是 外国 导演 拍 的 呢 。,0
 和 一般 的 好莱坞 大片 并无二致 ！,0
 枪兵 的 枪 没 超过 3 米 … … 我 … … … … … … … ,0
 从头到尾 就是 打 怪兽 ！,0
 长城 有 什么 错要 被 无缘无故 刨个 洞 ? 电影 拍 不好 不怪 你 ， 只 希望 你 不要 毁 我 的 大 长城 。,0
 这个 ， 看 的 真的 好 尴尬 ， ， ， 可惜 了 达蒙 兄,0
 吐槽 能量 都 炸 了 一星 是 留给 小朋友 的 下回 先 看看 剧本 再 接戏 吧,0
 故事 都 讲 不好 ， 人物 塑造 基本 没有 ！,0
 五毛钱 特效 ， 其它 什么 都 没有 了,0
 为了 讨好 美国 人 为了 获奖 为了 提名 奥斯卡 而 拍 的 烂片 ， 白 瞎 了 马特 达蒙 、 张涵予 、 刘德华 这 仨 实力派 捧 一个 背景 硬 的 花 盆景 甜 ， 都 不要 去 电影院 看 了 ， 等 D版 吧 ， 白 瞎 了 长城 俩 字 。,0
 一 拖拉机,0
 如果 这是 一位 新 导演 的 处女座 ， 我 肯定 会 给 个 及格 分数 ， 可 你 是 张艺谋 啊 ！,0
 一分 特效 不能 再 多 了 。 剧情 刚 开始 正常 后面 越来越 扯 ， 叙事 不清 ， 人物 情感 波动 行为 变化 太 突兀 ， 越到 后面 越 怀疑 自己 买票 时 的 智商 ， 被 国产 剧又秀 了 一次 下限 ， 不过 剧情 讲道理 还是 比 郭 德尔 人 的 要 好 。 看着 老外 的 特写 分 分钟 出戏 啊 有 木有,0
 特效 堪比 好莱坞 ， 剧情 尴尬 bug 频出 。,0
 太 难看 ， 太蠢,0
 超级 难看 。 把 中国 人演 的 跟 傻 逼 似的 ， 场面 大 剧情 差 ， 装模作样 。,0
 词穷 ， 无 语 ， 我 不该 贡献 票房 让 他们 骄傲 的,0
 拍 的 什么 垃圾 ？ 看过 觉得 真心 烂 的 不行 了 ！ 全是 特效 搞 得 跟 个 卡通片 ， 演员 景甜 压根 就 不行 ！ 演 的 稀烂 ！ 全是 水军 ！ 花钱 请 的 水军 滥竽充数 ！ 我 看过 今年 最 垃圾 的 电影 ！ 还 不如 前 一段时间 拍 美人鱼 ！ 10 块钱 电影票 我 都 嫌多 给 了 ！ 垃圾 中 的 战斗机 ！ 恶心 的 水军 ！ 堪称 不要脸 到 了 尽头 ！,0
 中国 需要 长城 这样 的 电影 ， 但是 真的 不 需要 长城 ， ， 画面 看 的 我 头晕,0
 能 不能不 拍 烂片 了,0
 看 的 时候 脑海中 回荡 着 我 和 你 在 一起 共守 地球村 ！,0
 没意思,0
 记住 教训 ， 以后 看 国产片 真的 要 慎重 ！,0
 有 掏粪 和 井田 可以 施肥 了 . 老谋子 想 挑战 不论 用 什么样 的 演员 都 可以 拍出 好 电影 吗 ? 情节 太 狗血,0
 不 说 了 ， 昨晚 看得 很 憋屈 很 尴尬 ， 和 金陵 十三 钗 比 差太远 了 ， 只能 说 国师 不 适合 拍 这种 爆米花 电影 ， 还是 多 拍 文艺片 吧,0
 刚看 的 时候 我 一直 在 想 为什么 元帅 不是 刘德华 ， 论 实力 论 人气 都 不输张 涵予 。 看 完 我 明白 了 ， 肯定 是 刘德华 人好 让给 了 涵予 哥 ， 两人 看过 剧本 都 知道 这 剧本 早死 早 超生 ！ 张涵予 肯定 也 在 说 ， 还好 劳资 抢 到 元帅 ， 第一次 便当 早点 领好 ， 不然 都 演不下 去 了 。 什么 垃圾 电影 ， 出 了 特效 一无是 去 ！,0
 影院 送 的 爆米花 是 唯一 记忆,0
 有 零分 吗 ？ 景甜 可以 滚 吗 ？,0
 张艺谋 晚节不保,0
 从此以后 ， 张艺谋 可以 划为 跟 李仁港 ， 陆川 ， 郭敬明 一般 标签 为 敬而远之 的 一类 导演 ， 过去 的 口碑 被 一次次 的 耍猴 圈钱 消费 ， 失去 了 忠实 拥 蹙 ， 谁 是 猴 ？,0
 垃圾 中 的 垃圾,0
 拍好 了 本来 可以 成为 中国 版 的 《 环 太平洋 》 ， 但 还是 意料之外 、 情理之中 沦为 了 烂片 之流 。,0
 景甜 出手 ， 烂片 没跑 ， 死亡 定律 果然 没有 打破 。 超级 阵容 全部 卡司加 起来 没 几句 台词 ， 都 是 在 衬托 一个 玛丽 苏 。,0
 张艺谋 收 了 几个 亿 ， 为景甜 量身 打造 的 电影 ！ 景甜 什么 背景 ！ ？ 这 真的 是 个 权势 和 金钱 无所不能 的 时代 ！ 好莱坞 一线 男星 都 要 给 景甜 舔 脚 ！ 华仔张 涵予 给 景甜 打 酱油 ， 国内 一线 小生 跑龙套 ，,0
 没 啥 可 说 的,0
 剧情 太渣 ，,0
 不想 说太多 ， 期待 了 半年 就 看 这么 个 玩意,0
 一颗 星给 舍身 救 了 马特 的 女一号 辛德 瑞拉 鹿,0
 这个 讨好 洋人 的 剧情 真 可耻,0
 无 语 ? ? … …,0
 感觉 老子 去 厕所 看 了 一泡 屎 ， 还要 收 28 元 票价,0
 不 喜欢 ， 感觉 很假 。 电影 名叫 “ 长城 ” ， 全篇 却 着重 讲 “ 饕餮 ” ， 电影 名 为什么 不 直接 取名为 《 饕餮 》 ？ 总之 剧情 无聊 ， 特效 一般 ， 3d 效果 一般 。 失望 大于 期望 。 看 Imax 真是 浪费 钱 。,0
 吃屎 的 感觉 ， 如果 不是 赠票 绝对 不去 。,0
 老谋子 也 要 赚钱 了 。 。 。,0
 两个 要点 : 1  马特 达蒙 是不是 缺钱 花 ? 2  冯小刚 真的 还是 不错 的 ！,0
 国产电影 不该 忘本 ， 一味 追求 场面 只能 做成 四不像 。 为 马达 感到 悲哀 。,0
 景甜 永远 是 景甜 ， 而 张艺谋 已 不再 是 张艺谋,0
 期待已久 的 电影 竟然 拍 成 这个 样子 ， 所有 角色 人物 刻画 不 饱满 ， 为了 拉 票房 找 来 那么 多 小 鲜肉 演 的 非常 尴尬 ， 除了 开头 20 分钟 惊艳 外 ， 槽 点 和 饕餮 一样 多 ， boss 智商 感人 。,0
 拍 的 什么 玩意儿 … … 把 长城 拍 的 和 手 撕 鬼子 有 什么 区别 ？ 服 ， 景甜 是 主演 ， 你妹 的 。,0
 中国 演员 全体 表演 失败 ， 装模作样 。 很 不 自然 ， 景甜 是 个 大 败笔 ， 纯属 毫无 表演 天赋 的 人 。,0
 如此 低幼 的 剧情 ， 处处 BUG ， 加上 全程 甜 尴尬 的 表演 ， 马特 达蒙 的 人生 将要 加上 一个 严重 的 污点 了 。,0
 很烂 的 一部 电影 ， 披 着 长城 外衣 的 西方 玄幻 ， 怪物 攻城 啊 ， 脑洞 大开 ， 但是 逻辑 混乱 ， 情节 一大堆 硬伤 ， 而且 3D 效果 几乎 看不出来 ， 景甜 的 脸 一直 在 眼前 晃荡 ， 海报 上 明星 众多 ， 都 在 给 景甜 和 怪物 跑龙套 ， 而且 居然 有 脸 给 这 玩意儿 叫 饕餮 ， 看 完 之后 好 后悔 啊 ， 纯粹 浪费时间,0
 剧情 过时 … 造型 醉人 … 冲着 所谓 大 场面 去 的 很 失望 了 … … 前期 卖 的 都 是 什么 噱头,0
 就 冲 它 的 历史背景 ， 给 一星 已经 对得起 他们 了,0
 差评 ， 老套 的 剧情 ， 除 场面 宏大 之外 一无是处 。 瞎扯 的 剧情 ， 女猪角 角色 设计 得 惨不忍睹 ， 恭喜 国师 又 拍 一 烂片 ， 给 一星 都 嫌多 ， 好莱坞 三流 电影 水平 。,0
 没 看过 。 绝不 给 烂片 贡献 票房 是 我 的 原则 ， 社交活动 也 拒绝 看 烂片 。 打一星 纯粹 为了 怼 水军 ， 以及 怼 那些 踩 罗曼蒂克 来 捧 这片 的 无 智商 人群 。,0
 太 失望 了 ， 整个 片子 看 下来 不 知道 讲 的 什么 ， 叙事 太 差,0
 一部 适合 十岁 以下 小朋友 打发 无聊 时间 的 英语 打 怪兽 片 ， 满眼 都 是 国内 片商 的 意淫 和 演员 座次 安排 尴尬 以及 国外 编剧 的 无良 脑洞 。 老谋子 我 已 无力 去 喷 ， 演 的 最好 的 居然 是 TFBOY ， 小孩子 演 小孩子 ， 没 毛病 。,0
 本年度 烂片 之王 啊 ， 老谋子 名声 毁于一旦 啊 ， 拍 这个 还 不如 排部 《 黄飞鸿 大战 李小龙 》 的 好 ， 唉 浪费 几十元,0
 真 不知 自道 马特 达蒙 为啥 要演 这 片子 … … … 就 那么 缺钱 ？,0
 不 喜欢 景甜,0
 一 分为 敬,0
 大杂烩 爆米花 电影 ， 没 剧情 人物 塑造 差到 极致 。 唯一 好 的 就是 画面 ， 要不是 画面 好 零分 都 嫌 高 。,0
 垃圾 恶心,0
 真心 烂 啊 不 推荐 看,0
 虽然 是 大片 ， 情节 太 老套 。 没意思 ， 后悔,0
 看 特效 我 也 不会 看 这种  正统 欧美 特效 好 不 知道 哪去,0
 景甜 一星 走 一波 。,0
 不想 说 什么,0
 给 一分 因为 觉得 老外 看 完 这部 电影 会 觉得 中国 的 当红 女演员 演技 居然 是 这个 样子 的 偏偏 这部 电影 就是 给 老外 拍 的 两个 字 评价 丢人,0
 8 块 8 我 都 觉得 花得 不值,0
 辣 眼睛 ， 除了 烧钱 的 还 勉强 能 看 的 特效 以外 ， 真的 全部 是 垃圾 辣 眼睛 ， 张艺谋 真的 不 咋 地 和 国外 导演 比 起来 真的 我 只能 呵呵 ， 最近 几年 更是 江河日下 了 ， 协 一种 垃圾 演技 的 中性 外表 的 小 鲜肉 ， 各种 造势 来 搏人 眼球 ， 实际 去 了 看 了 真 不值 票价 垃圾 ， 真的 除了 鹿晗 王俊凯 小 鲜肉 脑残粉 的 支持 以外 其他 去 看 的 都 要 大 失望,0
 剧情 好烂,0
 爵迹 还行 ， 张艺谋 开始 向 郭敬明 看齐 了,0
 华而不实 ！,0
 就是 一部 类似 奥运会 开幕式 然后 强加 一点 演员 对白 的 电影 ， 最后 居然 还 出现 了 丧尸 的 镜头 真的 是 从头 烂 到 尾,0
 江郎才尽 喷完 收工,0
 全篇 一半多 的 英文 对白 不说 ， 毫无价值 感 ， 打斗 也 没有 任何 的 技战术 ， 把 观众 当 傻子 ， 钻个 洞 那么 多人 听不见 ， 笑话 吧 … … 饕餮 的 形象 也 很 难 接受 ， 一星 给 的 是 画面 颜色 还是 不错 ！,0
 白种人 ， 救 中国 。 画面 一星 。 女主角 莫名 的 违 和,0
 说实话 ， 并 不 喜欢 ！ 真不知道 怎么 会 叫 的 起 长城 这个 名字 ， 剧情 太过 浮夸 。 老 某子 电影 越来越 不行 了 。 景甜 什么 演技 啊 ， 菜 的 抠 脚,0
 如果 是 别的 导演 可以 给 2 星 ， 老谋子 只能 给 1 星 ， 太烂 了 ， 不幸 买 了 票 的 看 完 开场 10 分钟 开幕式 的 就 可以 撤 了 。,0
 有人 觉得 不错 ？ 我 看 了 四十分钟 就 开始 玩 手机 了 ？ 这 难道 不是 一部 粉丝 电影 吗 ？ 找 彭于 晏张 涵予 鹿晗 王俊凯 郑恺 刘德华 来 跑龙套 的 目的 一看 就 不是 认真 想 做 电影 本身 吗 ！ 景甜 的 戏份 特别 多戴个 头盔 系个 腰带 正面 侧面 各种 拍 中文 英文 她 都 说 其他人 都 是 摆设 为了 衬托 她 的 存在,0
 为什么 好多 人 以为 《 长城 》 是 国产电影 ， 这是 美国 好莱坞 的 公司 拍 的 中国 题材 的 电影 。 正统 的 美国 电影 … …,0
 这 片子 剧情 梗概 如下 ： 人族 选手 高速 发展 科技 导致 防御 薄弱  虫族 选手 稳扎稳打 多 基地 多 兵营 爆兵  随着 几次 交战 人族 正面 吃力 刚 不住 了 然后 努力 补充 正面 时候 虫族 已经 科技 跟上 有 了 猛犸象  人族 全线崩溃 只能 去虫族 基地 偷 原子弹  结果 偷 成功 了 两败俱伤 人族 微弱 胜  片子 建议 名称 长城 - 母巢 之战,0
 一坨 屎 也 比此 电影 好看 ！,0
 五色 战队 让 人 想 吐 。,0
 想过 是 烂片 但是 没想到 烂 的 令人发指 一堆 人 陪 着 JT 玩 这个 女人 不 一般,0
 看到 红黄蓝 的 战士 飘逸 的 披肩 ， 我 就 出戏 。 幼稚 得 可笑 ， 也 就 张 国师 屡试不爽 的 烂 梗,0
 如此 大 烂片 怎么 会 5 分,0
 大型 团体操 ， 好 耶 ！,0
 满怀 期待 的 希望 去 看 一部 中国式 的 好莱坞 大片 ， 结局 果真 出人意料 ！ 我 就 不明 白鹤 军 到底 搞 什么 ， 几个 人 跳上跳下 杀伤力 很 低 好 吗 ， 下面 可是 成群结对 的 饕餮 啊 ！ 玩 着 完 也 不带 这样 不要命 的 吧 ！,0
 《 景甜 》,0
 我 一 看 这 演员阵容 就 猜 到 了 结局 ， 垃圾桶 里装 明星 而已 ， 所剩 国产片 大 导演 徒有虚名 了,0
 一句 话 ， 江郎才尽 ！ 剧本 空洞 没有 实质 ， 实在 不 知道 反应 的 是 什么 ！ 白 瞎 了 长城 二字 ！ ！ ！,0
 更 名叫 《 景甜 未 开始 以 结束 的 初恋 》 吧 ！ 一分 是 给 鹿晗 的 人设 ， 拿走 不谢,0
 古代 奥运会 开幕式 ... 想吐槽 的 太 多 了 …,0
 看 开幕式 不是 应该 免费 的 吗 ？ 张导,0
 景甜 等于 烂片 ， 要 怪 就 怪景甜 吧,0
 圈钱 圈得 毫无诚意,0
 景甜 爸爸,0
 这部 片 辜负 了 我 很 长时间 的 期待 ， 有 误导 嫌疑 的 预告片 ， 空洞 的 剧情 ， 下线 的 智商 ， 尴尬 的 台词 ， 龙套 化 的 角色 ， 唯一 称得上 遮羞布 的 也 就是 特效 了 。 如果 这 都 不能 算 烂片 ， 也 就 没有 烂片 了 ， 劝 一句 张导 ， 多 拍 一 拍 自己 会 拍 的 电影吧,0
 太多为 喝彩 而 卖弄 的 才华 ， 太多为 围观 而 标榜 的 努力 ， 以及 太多 把 观众 当 笨蛋 的 机遇 。,0
 不要 再 让 我 看到 这样 的 电影 ， 浪费时间 啊,0
 在 这部 片里 看到 了 杂技 + 体操 + 奥运会 方阵 ， 还 听到 了 港普 + 台湾 腔 + 京腔 + 英语 ， 主演 几 的 各个 男神 完美 演绎 了 打 酱油 及 多样化 死法 ， 景甜 一脸 直女癌 + 面瘫 撑 到 结尾 ， 我大 宋朝 最后 靠 马特 达蒙 一外邦 男子 得以 拯救 。 台词 分 分钟 令人 出戏 ， 剧情 bug 用 巨大 的 脑洞 都 补不上 ， 最后 默默 为 张艺谋 点上 一只 蜡烛 。,0
 周六 计划 去 看 《 长城 》 ， 会 不会 扑街 ？ 结局 会 不会 老套 ， 找到 怪兽 致命 弱点 连窝端 ？ 中国 饕餮 是 个 吃货 ， 不如 弄 筐 馒头 撑死 它 吧 ！ 据说 果然 如 我 猜测 的 ， 结局 很 白痴 ， 真是 不如 用 馒头 撑死 的 好 。,0
 很 失望 ， 心疼 电影票 。,0
 比利 林恩 的 中场 休息 上映 以后 ， 李安说 观众 不 喜欢 可以 骂 我 ， 但 技术 是 无错 的 。 长城 上映 后 ， 乐视 影视 ceo 要 把 影评人 告上 法庭 。 我 知道 我们 一直 都 是 一个 应言 获罪 的 国家 ， 但 没想到 这个 范围 会 如此 扩大 。 所以 我们 不会 有 李安 ， 即便 产生 了 李安 ， 也 只能 放到 美国 去 寄养 才能 成才 。,0
 大型 体操比赛 和 杂技表演 ， 有 红队 蓝队 黄队 ， 还有 绿队 ， 蓝队 主要 是 杂技 阵营 的 ， 绿队 是 小 怪兽 阵营 ， 最后 毫无疑问 蓝队 拿到 了 冠军 … …,0
 脑子 是 个 好 东西 ， 可惜 我 买票 的 时候 没带,0
 求 演技 。,0
 太 jb 难看,0
 这些 人民币 还 不如 去 干点 慈善 ， 也 算 功德 一件 ， 拍 这些 废物 有 什么 用 ？,0
 我 觉得 大家 就让 粉丝 自说自话 吧 ， 既然 他们 那么 不爽 ， 那么 以后 这部 电影 的 导演 和 鲜肉 们 以后 豆瓣 拒绝 评论 他们 。 对 了 ， 呆 萌要 抱 走 ， 心疼 他 ? ?,0
 没看 爵迹 居然 看 了 他 ！,0
 没 看 ， 但是 看 了 其他人 的 评论 我 感觉 是 烂片 。 不 浪费 钱 了,0
 太差 了 和 魔兽 差不多,0
 张艺谋 晚节不保 ， 太烂 了 ！ 本来 可以 打 两星 的 ， 但 因为 是 张艺谋 ， 还花 了 这么 多钱 ， 浪费 ！ 一星,0
 真的 看 睡着 了 。,0
 要不是 朋友 在 ， 我 早就 走 了,0
 TMD 景甜,0
 这 电影 垃圾 不能 再 垃圾 了,0
 特效 满分 剧情 就 … … 张艺谋 的确 为 中国 电影 开启 了 重工业 的 大门 但是 长城 融入 了 太 多 好莱坞 元素 看起来 不伦不类 同样 的 色彩 美学 在 长城 中 看起来 却 有点 尴尬 不过 张艺谋 的 创举 值得 肯定 而且 这 中国 元素 用 的 也 太 僵硬 了 细节 也 经不起 推敲 也 要 稍微 尊重 一下 史实 啊 ( 话 说 哪里 有 陈学冬 啊 ),0
 这个 分数 是 给 特效 、 场面 调度 和 拍摄 前 对 古代 物品 的 考究 的 。 问题 是 你们 都 做到 这份 上 了 ， 就 不能 再用 用心 把 剧本 整好 ， 多 找些 面部 有 肌肉 的 演员 吗 ？ 老谋子 你 是 真的 缺钱 了 吗 ？ 我们 为 你 献上 了 我们 的 电影票 钱 ， 可是 谁 来 弥补 我们 被 辣 了 的 眼睛 和 浪费 的 时间 ？,0
 讲道理 ， 景甜 那个 鹤军 那种 打仗 的 方法 真的 不是 送 人头 ？ ？ ？ 为什么 要 把 殿帅 给 她 ？ ？ ？ 因为 会 讲 英文 ？ ？ ？ 感觉 长城 上 的 军队 只有 弓箭手 和 熊军 有点 用 … 而且 tf 的 台词 功底 简直 尴尬 到 爆炸 。 这一星 给 孔明灯 。,0
 巨烂 不知所云 中途 退场,0
 剧情 之 弱智 令人发指 ， 剧情 之 弱智 令人发指 ， 剧情 之 弱智 令人发指 ， 剧情 之 弱智 令人发指 ， 剧情 之 弱智 令人发指 ，,0
 大 bug ！ 不知 大家 想过 没有 ， 既然 饕餮 是 随 陨石 降来 的 ， 为啥 一定 要 降到 长 城外 ？ 谁 规定 的 ？ 不合逻辑 啊 ！,0
 剧情 垃圾 ， 皇帝 找个 太监 演 ， 景甜 演技 太 差 ， 这一星 劳资 是 给 马特 达蒙 的,0
 一分 ， 给 小 饕餮 想要 喂食 饕餮 大王 需要 “ 过 安检 ” 这 一幕 ～ 其它 评价 ， 呵呵 呵 ！,0
 烂片 之 最 ， 景甜烂 ， 张艺谋 更烂,0
 豆瓣 说 好看 的 不 一定 好看 ， 但是 说烂 的 一定 烂 . 景甜 这个 大脸 遮挡 所有 闪光点,0
 可惜 了 这么 多 投资,0
 老子 信 了 你 的 邪,0
 已经 不想 评价,0
 哈哈哈 哈哈 ， 我 是 来 关注 那些 给 五星 评价 的 ， 评价 的 我心 荡漾 。 反正 。 。 。 我 不会 去 电影院 看 了 ， 因为 朋友圈 已经 看 评价 已经 吐 了 。,0
 一星給 张艺谋 。 原因 1 ： 他 叫 来 了 马克 达蒙 ； 原因 2 ： 最低 只能 給一星 。 景甜 一说 京城 口音 英文 就 犯困 ， 这 到底 是 电影 还是 景甜 跳水 杂技 宣传片 ， 出场 还 自带 BGM ， 全场 看 得 尴尬 癌 都 犯 了 。 本来 觉得 这个 菇 凉 还 挺 好 的 ， 诶 ..,0
 尼玛 ， 这 也 叫 电影 。 。 。 。 是 为了 给 景甜 做 铺垫 的 吧,0
 之所以 给 一颗 星 ， 是因为 不能 给 半颗 星,0
 智商 被 侮辱 ， 半场 退出 。,0
 电影 3 星 ， 因为 景甜 ， 只能 给 1 星 啦,0
 果然 是 景甜 。 。 。 。,0
 心疼 我 的 30 块钱,0
 垃圾 到 极致 ， 关系 真牛 逼 ！,0
