sentence,label
感觉 拍 的 很 好  虽然 不 喜欢 小 鲜肉  但是 故事 跟 3D 效果 还是 不错 的 ! ! ! 比起 那些 国产 烂片 强多 了 ! ! ! ! ! ! !,1
可能 是 周星驰 的 招牌 让 大家 以为 这 仅仅 是 个 喜剧片 ， 不过 导演 是 徐克 招牌 是 特效 真心 不错 ， 搞笑 方面 也 不错 。 值得 看,1
抛开 剧情 、 表演 、 特效 、 娱乐性 、 八卦 这些 有 褒 有弃 的 角度 ， 就 以 修心 的 视角 看 ， 通篇 就 在 说 三个 字 ‘ 不着 像 ’  破 ‘ 食像 ’ （ 街头 卖艺 ） 破 ‘ 色像 ’ （ 打 蜘蛛精 ）  破 ‘ 权像 ’ （ 打 红孩儿 ） 破 ‘ 财像 ’ （ 国师 送金 ）  破 ‘ 情像 ’ （ 决别 白骨 ） 破 ‘ 伪佛 ’ （ 打 九头 鹰 ）  表 师徒 矛盾 中 自我 合一 、 明心见性 的 证果 西游 ！,1
看过 西游 一 表示 好看 有 剧情,1
恶意 差评 的 好多 ， 我 给 中 和 一下,1
说实话 这片 特效 国产片 里 一流 ！ 演员 演技 真的 不好 ！ 还是 鱼演 的 好 ！ 剧情 很 有 内涵 ！ 值得 推敲 ！ 3 星到 4 星 之间 ！ 但 喷子 太多 1 星 的 ！ 所以 多 给 一星 ！ 作为 骨灰级 星爷 粉 是 看到 片尾 星爷 出来 才 走 的 ！ 希望 下次 多 找些 有 演技 的 演员 ！,1
周星驰 的 孙悟空 才 是 我 心目 中 完美 的 孙悟空 ， 有 力量 ， 有 脾气 ， 眼光 准 ， 出手 狠 ， 顶天立地 大英雄 。 西游记 看 的 是 什么 ？ 就是 看 孙悟空 ， 每个 男人 心里 上天入地 无所不能 的 盖世英雄 梦 。 孙悟空 完美 了 ， 这 电影 就 成 了 。 所以 5 分 。,1
非常 棒 。,1
imax 特效 爽 ， 抱 着 看 特效 的 心情 去 享受 电影 ， 完美 。,1
再创 大话西游 的 经典 ！ ！ 刷 三遍 才 能看懂 玄机 ！  西游 伏妖 告诉 我们 。 星爷 这种 为 热爱 电影 而 拍电影 的 人  是 永远 不会 让 我们 失望 的  根本 不是 那些 为了 钱 而 黑 他 的 影评人 可以 有 资格 评价 的 。,1
周星驰 的 编剧 和 徐克 的 动作 3D ， 确实 不错 。 不过 最好 十岁 以下 小孩 最好 不要 看 ， 稍微 有 一点 惊悚 ， 因为 孙悟空 不是 美猴王 而是 长着 雷公 脸 的 猴子 ， 这部 电影 紧接着 上部 ， 展现出 了 取经 队伍 之间 的 相互 利用 、 相互 妥协 、 相互 威逼 ， 这点 很 真实 ， 可是 3D 效果 比 上部 好太多 了 。 西游 在路上 、 故事 继续 讲 、 我 一直 在 等 。,1
周星驰 ， 徐克 ， 很 西游 ， 我 只 知道 我 喜欢 看 ， 我 觉得 很 好看 ， 看 电影 不 就是 让 人 愉悦 的 一件 事情 么 ？ 我 喜欢 看 。,1
下面 都 是 什么 鬼 。 。 。,1
对于 西游 的 重新 定义 ， 西游 的 魔幻世界 并 不是 遥远 的 神话 ， 而是 你 所 看到 的 这个 世界 。 人 ， 妖 只 在 一念之间 。 里面 的 人物 你 扮演着 哪 一种 ， 还是 在 几种 中 不断 的 变化 。 但是 终究 你 会 如 唐僧 一般 ， 在 尘世 中取 到 真经 。,1
好看,1
一直 是 豆瓣 隐形 用户 ， 看看 评分 再 去 看 电影 的 那种 ， 但是 这次 豆瓣 的 差评 实在 莫名其妙 ， 电影 不算 太好 也 不算 太烂 ， 逼得 我 赶紧 注册 一个 来 平衡 下,1
场面 真的 很 震撼 ， 里面 的 唐僧 很 颠覆 ， 不在 是 哪 那个 呆板 愚善 的 人 了 ， 他 有 这 大智如愚 的 智慧 和 能屈能伸 的 胸襟 。 真的 不得不 佩服 星爷 和 老爷 能 把 金典 这么 接地 气 的 表现 出来 。 金典 应该 是 为 现世 服务 的 ， 不然 也 无法 成为 经典 。 温故而知新 才 是 永恒 的 真理 吧,1
各有所好 ， 我 和 媳妇 都 非常 喜欢 ， 虽然 不如 第一部 。 但是 也 不错 。,1
至少 我 看 的 时候 ， 不会 想 其它 的 ，,1
今天 晚上 三个 人 在 郑州 奥斯卡 大 世界 看 的 ， 看到 12 点半才 回来 ， 总体 来说 非常 不错 ， 特效 非常 好 ， 也 比较 无厘头 ， 但是 要 提醒 大家 的 是 ， 有 一些 画面 是 小朋友 不 适合 看 。 比较 遗憾 的 是 ， 我 在 网上 看到 有人 说 ， 最后 的 时候 还星爷 出现 ， 可 我 把 片尾 全部 看 完 了 ， 竟然 没有 。,1
起码 很 用心 ， 细节 很多 ， 回味无穷 ， 星式 幽默 ， 拍 的 就是 好 ， 丽坤 真是 美美 哒 ， 吴亦凡 很萌 啊 ， 导演 知道 她 演技 不好 但是 这个 角色 就是 要 长得帅 的 啊 ， 本来 就是 戏中戏 需要 浮夸 啊 ， 剧情 细想 下 也 很 完整 啊 ， 总之 整体 秒 爆 同期 十八 线 烂片 ， 感觉 今年 就 撸 西游 好 了 ， 别的 也 没什么 值得 期待 的 了 … …,1
好看,1
没 看过,1
星爷 打造 的 电影 是 需要 慢慢 品味 的 ， 对于 那些 电影 首映 开场 还 没 十分钟 就 打 一分 差评 的 人 ， 我 只能 说 “ 请 你 不要 捅 我 ， 也 请 你 看 完 再说 ！ ” 电影院 里面 全场 笑声 不断 ， 结束 时 还有 彩蛋 ， 还 不 舍得 走 一步 三 回头 ， 出 影院 路上 还有 人 说 电影 还 不错 啊 ！,1
不是 黑 导演 就是 黑 演员 。 。 。 谁 都 没有 你们 懂 电影 ～,1
很 好看 ， 烧脑剧 ， 看不懂 的 人 ， 真的 要 好好 想想 啦,1
画面 很 美  整体 很 喜欢,1
感觉 蛮 符号 心里 的 西游 的 ， 只是 那些 骂 烂片 的 人 看过 原著 吗 ？  明白 什么 是 西游 吗 ？   “ 欲 知归元 造化 功  请 看 西游 释厄传 ”,1
很 喜欢,1
挺 好看 的 ， 吴亦凡 演技 在线 ， 星爷 和 徐克 果然 可以 ， 明天 去 二刷,1
【 全新 的 西游 形象 ， 欠星爷 的 票 永远 还 不 完 】 本来 想 白天 来看 的 ， 被 闺蜜 拉着 来看 零点 场 ， 首先 ， 我 是 星爷 的 影迷 了 ， 然后 ， 嗯 ， 颜值 ！ 吴亦凡 真的 是 帅 惨 了 ！ ！  歌 越来越 棒 ， 电影 也 越来越好 ， 小爷 ， 勇敢 做 自己 ， 挺 你 ！ ！ ！ ！,1
有过 了 执着 ， 才能 放下 执着 ， 有过 牵挂 ， 了 无 牵挂 ！ 个人 觉得 真的 很 好看 ， 不 懂 那些 商业 喷子 是 怎么 想 的 ， 不 爱看 可以 去 看成 龙 啊 ， 小 鲜肉 演 得 出乎意料 的 好 ， 噗 ！ 吴亦凡 把 唐僧 的 弱 鸡鸡 演得 很 到位 啊 ， 老猪 和 老沙 也 特萌 ， 反正 我 是 猴子 搬来 的 水军 咯,1
别带 小孩 看 就 行 ， 其 她 都 挺 好 的,1
从来 都 不是 喜剧 ， 只是 你 我 罢了  西游 啊 ， 不缺 看 完 直接 说烂 打 一星 的 ， 可是 终归 要 感谢 星爷 啊 ， 给 了 不 一样 的 西游 ， 降魔 亦 或者 伏妖 。  一刷 ， 觉得 就 三星 半 。 然后 后面 的 几次 ， 明白 了 ， 一个 人带 着 杀害 自己 一生 所爱 的 凶手 ， 那人 还 带 着 自己 爱人 的 遗物 的 寓意 。 他望 着 那 只 箍 ， 嘴角 含春 ， 仿佛 以前 ， 却是 现在 .,1
管 他 评论 呢  我 觉得 挺 好看,1
真的 好看 ， 剧情 颠覆 ， 特效 完美 ！,1
很 好看 啊 。,1
还 想 再 去 看一遍 ！ 太帅 了 ！,1
大话西游 的 死忠 粉 ， 周星驰 的 标签 ， 必须 来看 ！,1
看 的 是 粤语版 ， 不过 我 自身 也 是 地地道道 的 广东 人 ， 台词 配合 粤语 食用 味道 十足 ， 笑料 个人 觉得 很足 ， 本身 不是 星爷 的 粉 ， 将来 也 不会 是 ， 本来 觉得 值 4 星 ， 不过 这片 我 给 打 了 5 星 ， 只为 还 这片 一个 清白 ， 网上 有人 说 长城 烂片 的 时候 ， 我 没 出声 ， 因为 我 没 看过 ， 也 不敢苟同 ， 现在 这部 笑 开了花 的 喜剧片 能 get 到 笑 点,1
为 呆 萌 的 唐僧 演技 点赞 ， 必须 好评 ， 等待 你 的 下 一步 喜剧 出来 ， 很 期待,1
星爷 和 徐克 导演 双剑合 璧 ， 喜剧 内核 ， 武侠 风 展现 ， 特效 震撼 ， 故事情节 层层 深入 ， 值得 深究 ， 耐人寻味 ， 总的来说 是 优秀 的 作品 。,1
个人 觉得 挺 好看 的 ！,1
大年初一 ， 西游 伏妖 ~,1
我 喜欢 这些 造型 ， 尤其 是 猪八戒 的 。 情节 可以 ， 至少 我 没有 猜透 。,1
目前 用 影视作品 中 把 西游记 还原 的 最 真实 的 一部 作品 ， 不得不 说 周星驰 对 西游记 的 琢磨 还是 很深 的 。 没 必要 再 和 大话西游 做 比较 ， 也 没 必要 再 纠结 欠 不 欠 电影票 ， 实属 无聊 。 平心而论 吴亦凡 就算 没 演技 但 还 算是 演 的 认真 嘛 ， 说 没 笑 过 的 人 笑 点 是 有 多 高 ， 要不然 就 是从 一 开始 就 没带 着 “ 友好 ” 的 心去 观看 。 还 算 可以 。,1
没有 看过,1
人性 解 刨 如此 透彻 ， 喜欢,1
虽然 剧情 有点 乱 ～ 可能 我 没 看 懂 ～ 但是 还是 好看,1
支持 星爷 ！ ！,1
首先 说 下 特效 ， 国产 中 特效 算是 很棒 了 ， 然后 就是 那 密密麻麻 的 笑 点 ， 虽然 说 吴亦凡 演技 一般般 ， 但 其余 演员 表现 还是 不错 的 。 感觉 还是 值得 去 看 的 一部 优秀 的 电影,1
今天 刚看 完 ， 给 个 五星 平衡 下 吧 。 不 知道 那些 给 一星 的 是 为了 什么 ， 真 不至于 如此 吧 ？ 我 承认 演技 真的 不怎么样 ， 但是 凭 特效 ， 凭 制作方 的 投入 怎么着 也 得 三星 以上 啊 ？ 毕竟 这 就是 一部 贺岁片 片 ， 您 要 什么 深度 呢 在 这 ？ 我 觉得 挺 有 诚意 的 ， 也 绝对值 票价 ， 推荐 。,1
场面 很 宏大 ， 特效 很 逼真 ， 果然 两大 顶级 导演 合作 的 电影 描绘 的 世界观 更加 绚烂 ， 最后 的 反转 也 升华 了 佛教 的 平淡 主旨 ， 吴亦凡 萌萌 哒 ， 孙悟空 是 一 惊喜 ！,1
很 好  特效 很棒,1
完美 。 星爷 支持 你 。 从小 就 看 你 电影 。 真的 希望 你 能 和 达 叔 在 合作 一次 。 我 也 就 没什么 遗憾 了 ！,1
看 懂 的 人 没 多少 ！ 和 当年 至尊宝 一样 … 看 一次 的 人 都 没 看 懂 就 开始 喷 了 ！,1
很 搞笑  无厘头  只是 遗憾 提前 知道 大 boss 不太 惊喜,1
悟空 ， 不要 这样 看着 我 ， 为师 只是 在 看 你 头顶 上 的 无定 飞环 。 ( ๑ > ؂ < ๑ ）,1
和 闺蜜 一起 看 的  电影 情节 相当 饱满  完全 没有 尿点 ！ bgm 和 笑 点 都 很 星爷  特效 也 是 特别 酷炫 了 ！ 师徒 四人 的 形象 也 让 人 有 耳目一新 的 感觉  胖头鱼 沙僧 超级 可爱 呀  吴亦凡 的 唐僧 更是 又 可爱 又 呆 萌 让 人 印象 深刻  闺蜜 一直 说 他 演技 进步 超多 哈哈哈,1
特效 很棒 ， 剧情 很 吸引 人 ， 看过 一遍 实属 不 过瘾 还 得 去 二刷 ！,1
这个 是 我 看过 西游 版本  最好 的 猴子   电影 还是 值 的 看 的  没有 他们 说 的 那么 差劲   绝对 是 过年 最 好看 的,1
只想 说 这部 片子 真的 是 仁者见仁 智者见智 ， 我们 这代 被 86 版 洗脑 太深 ， 小说 里 其实 每个 人 都 不是 那么 完美 ， 恰恰 周星驰 把 每 一个 人 的 缺点 无限 放大 ， 才 会 让 人 感觉 很 突兀 ， 因为 我们 接受 不了 孙悟空 居然 要 想 杀死 唐僧 ， 唐僧 也 会 对 女人 念念不忘 等等等等 … 其实 最大 的 斗争 核心 并 不是 各种 妖魔鬼怪 ， 而是 取经 人 自己 …,1
很 好看 ， 贺岁片 很 合适 ， 演员 都 有 很大 突破,1
确实 挺 好 的 。,1
周星驰 式 喜剧,1
星爷 的 电影 都 会 支持,1
视觉效果 很 震撼 。 林更新 演得 很 好 。        ( * ° ∀ ° ) = 3 不 知道 为什么 会 有人 说烂 ， 口气 还 那么 。 。 。,1
不 知道 为什么 有 那么 多人 黑 这部 电影 ， 一样 的 配方 原来 的 味道 ！,1
比 预想 中要 好 了 太 多 ， 星爷 的 暗黑 风格 虽然 还是 有点 吓人 ， 但是 还 蛮配 徐克 的 特效 。 吴亦凡 的 反差 萌用 在 唐僧 身上 特 合适 的 ， 也 看到 了 自我 突破 ， 就是 说话 语调 还有 点点 出戏 。 林更新 演 了 孙 猴子 之后 终于 发觉到 他 的 演技 了 。 王丽坤 和 姚晨 不错 ， 林允 太丑 差评 。,1
特效 实在太 赞 ， 剧情 虽 有 瑕疵 但 比起 第一部 还是 好 很多 的 ， 至于 吴亦凡 的 演技 倒 没 大家 说 的 那么 烂 ， 比起 以前 几部 进步 还是 大 的 。 师徒 四人 的 各怀鬼胎 也 表现 的 很 好 ， 算是 一部 好 的 片子 吧 ， 真不知道 为啥 评分 这么 低 。 。 。,1
水军 真 不要脸 . 这样 好看 的 电影 竟然 来 喷 . 你 真正 看 懂 了 吗 ？ ？ 唐僧 一 开始 的 梦 你 看 懂 了 吗 ？ 没看 懂 就 级 吧 瞎 喷 . 不要脸 的 水军,1
大战 红孩儿 不错 。 。 。,1
不 明白 大家 为什么 打分 这么 低 ， 我 没有 看过 西游 1 ， 就 这部 论 吧 。  我 觉得 演员 演技 都 在线 ， 全程 笑点 ， 总之 我们 那 影院 都 笑 得 很 开心 。  特效 超级 棒 ， 看到 的 时候 我 想 ， 周星驰 是不是 转 风格 了 ， 搞 特效 搞 得 这么 好 ， 因为 那 是 大厅 有 加成 吧 ， 感觉 比得上 国外 的 了 。  这 电影 我蛮 喜欢 的 ， 好评 ！,1
你们 一星 都 是 什么 shabi ， cnmd,1
向来 瞧不起 小 鲜肉 ， 从不 看 娱乐节目 和 娱乐 新闻 ， 更是 不看 国产 剧 ， 对 吴亦凡 林更新 这 类 演员 完全 无感 ， 不粉 不 黑 。 作为 一个 简单 的 观影 者 的 角度 来说 ， 演 的 绝对 有 周星驰 喜剧 风格 ， 特效 也 是 非常 好 ， 都 能 加分 。 给 五星 有点 夸张 ， 客观 来说 应该 给 四星 ， 但 为了 平衡 一下 水军 太 多 ， 给 了 五星 。 这部 电影 可能 是 得罪人 了 …,1
很 搞笑 ， 好看 。 凡凡 的 演技 真棒,1
港式 幽默 ！ ！ ！,1
电影 很燃 ， 王炸 之作 ， 值得一看,1
国产片 都 应该 有 这个 水平 好 吗,1
吴亦凡 你 就 正经 地回 加拿大 打炮 吧 ， 别来 祸害 电影界 了 ， 尴尬 的 表演 毁 了 整部 电影,1
爽 翻天 ， 刷 了 两遍,1
燃爆 啊 ！ 意犹未尽 ！ ！ ！ 二刷 依然 燃爆 ！,1
觉得 很 不错   笑点 也 可以   特效 也 很 好   赞,1
看 了 电影 后 再 结合 着 长 影评 一起 … … 觉得 还是 十分 有意思 呢,1
作为 客观 评论者  影片 剧情 描述 的 是 黑暗 西游  无论是 西游 降魔 还是 伏妖 篇 里 的 孙悟空 都 比较 贴近 原著 形象 的  孙悟空 本是 妖猴 野性 面在 电影 里 展现 的 淋漓尽致  可谓 是 妖孽 之 身 本性 难 改之意 . 林更新 的 演技 在 影片 中 也 算是 出类拔萃  吴亦凡 请 喷子 们 勿 喷  说实话 演技 虽 不算 满分  但 也 为 基本 合格  相比 之前 作品 亦 是 突飞猛进,1
老谋子 的 电影 就是 震撼 ， 动作 场面 强大 。,1
没错 ， 剧情 是 很烂 ， 很多 值得 吐槽 的 地方 。 但 我 觉得 节奏 把 控 和 画面 等 还是 很 不错 的 。,1
很 伟大 的 一次 尝试 ， 是 一次 宣扬 中国人 特有 的 民族 精神 和 内涵 的 展示 ！ ！ ！ 之前 没有 谁 是 这样 向 外界 宣扬 中国人 的 正面 形象 ！ 很棒 ！,1
剧情 紧凑 不 拖沓 ， 是 一部 非常 值得 推荐 的 中国 大片,1
可能 大家 的 品味 高 了 些 ， 我出 影院 至少 10 分钟 内心 才 平静下来 ， 真的 振奋人心 ， 酣畅淋漓 的 感觉 ， 其中 穿插 的 细腻 确 并 不 微弱 的 感情 线 ， 也 使 影片 没有 那么 强硬 ， 我 认为 非常 不错 了 ， 相当 支持 。,1
一部 电影 不能 单纯 的 只是 看 某 一个 方面 ， 电影 配乐 和 剧情 结合 得 特别 好 ， 而且 有 几个 让 人 印象 深刻 的 记忆 点 。 我最喜欢 的 应该 是 传 军令 的 鼓乐 吧 ， 很 有 新意 且 气势恢宏 ， 几个 地方 的 细节 也 处理 得 很 好 ， 尤其 是 饕餮 ， 做 得 特别 细致 逼真 。 场面 的 美感 ， 音乐 的 美感 都 很 足 。,1
虽然 是 讲 景甜 打小 怪兽 ， 但 场面 和 特效 不错 ， 想 打 四星 ， 只是 觉得 现在 分数 过低 ， 加一星,1
满分 不 解释 ， 豆瓣 的 逼格 我 是 跟不上 了,1
虽然 有些 演员 很 差劲 ， 但是 如果 这部 片 评分 低于 魔兽 ， 说明 国人 还是 很 崇洋媚外,1
不 吹 不 黑 ， 最起码 值回 票价 。 音乐 ， 画面 ， 特效 都 很棒 ！,1
8 分 可以 的 ， 画面 音乐 就 值得 5 分 。 看 的 出 张导 是 用心 拍 了 的 ， 场面 处理 的 很 好 。 不 知道 现在 为什么 要求 特高 的 人 那么 多 ， 崇洋媚外 的 人 也 那么 多 。 摸摸 自己 的 良心 ， 问问 它 这部 电影 到底 值 好不好 。 最后 祝福 那些 优越感 超强 嫌 这 嫌 那 的 低分 党们 ， 找个 永远 嫌 自己 不够 好 的 伴侣 。,1
看 完 长城 了 ， 巨屏 3D ， 画面 好看 ， 情节 紧凑 ， 亲身 体验 了 一次 兽潮 。   整场 没 人 退场 ， 没 人 睡觉 ， 看 完 大家 偶尔 评论 都 觉得 还 不错 。   场景 让 我 想到 冰与火 之歌 中 的 绝境 长城 ， 不过 禁军 比 那群 叫花子 乌鸦 高大 上 多 了 。   不过 魔幻 片 嘛 ， 自圆其说 就 好 。,1
致敬 所有 主创人员 致敬 所有 为 中国 电影 走向世界 的 电影人 长城 是 一部 剧情 完整 主线 完整 核心思想 高尚 特效 良心 的 电影 在 去 看 之前 我 也 被 黑子 们 影响 觉得 会 是 部 烂片 可看 完 发现 绝对值 回票 钱,1
长城 : 边境 下 的 扭曲 社会 浅析 《 长城 》 华夏 魂 主题 当 一个 黑暗 的 时代 ， 天灾 与 人祸 相互 出现 时 ， 人性 的 光辉 与 弱点 则 成为 了 衡量 社会 本质 的 考验 。 与其说 《 长城 》 之中 所 面临 的 是 饕餮 怪兽 ， 不如说是 对 华夏民族 品格 和 心魂 的 一次 探索 。 对于 华夏民族 来说 ， 长城 的 本 在 品质 就 代表 了,1
看到 满屏 一分 我 震惊 了 ， 明明 是 很 合格 一部 商业片 ， 演员 剧情 场面 都 在线 ， 哪有 那么 不堪 ， 以前 看 电影 之前 还会 看看 豆瓣 评分 ， 没想到 豆瓣 也 有 不靠 谱 的 时候 ！,1
这么 多牛 逼 的 角色 ， 给 我 感觉 像是 硬汉 开会 一样 ， 过瘾,1
不 知道 现在 是不是 所有人 习惯 了 否定 ， 或者 否定 可以 让 自己 显得 牛叉 ？ 好多 人 没 看 电影 就 开黑 ， 好多 人 冲着 商业片 要 情怀 ， 好多 人 说 五毛钱 特效 … 这个 点 要是 也 能 黑 ， 那 就 拦不住 了 。 专门 来 注册 个 账号 ， 给 它 应有 的 分数 ～,1
中国 终于 有 了 自己 的 怪兽 大片 ， 饕餮 塑造 得 很 有 性格 ， 可不 比 国外 的 “ 哥 拉斯 ” “ 大白鲨 ” 来 的 逊色 。,1
看 完 觉得 很爽 。,1
好看 ！ 很 精彩 啊 ！ 在 长城 上 打怪 ！,1
本来 觉得 4 星 差不多 ， 看 了 太多 一星 的 黑人 ， 实在 受不了 ， 尽点 微薄 之力 吧 。,1
每部 影片 都 有 不足之处 ， 长城 也 不 例外 。 但 我 看到 的 是 创新 ， 是 中华文化 ， 是 更 多 的 精神 。 放 孔明灯 唱 秦腔 的 气势 ， 为了 打 饕餮 的 牺牲 精神 ， 都 是 值得 赞扬 的 。 张导能 不断 努力 ， 能 用心 拍 这样 一部 影片 ， 是 很 值得 去 影院 一看 的 。,1
为了 公主,1
国产片 能否 如此 水准 ， 还是 值得一看 的 ， 只能 说 看 完 之后 ， 不会 高喊 “ 还 我 血汗钱 ！ ” 。 现在 的 电影 ， 影院 放过 之后 ， 就 只能 在 小 屏幕 看 了 ， 这种 小 屏幕 感受 不了 的 效果 ， 建议 还是 进 电影院 看看 ， 不留 遗憾 ！,1
张导 这部 电影 ， 绝对 没有 网上 评论 的 那么 烂 ， 标准 的 商业 爆米花 电影 ， 我 觉得 这是 一个 进步 。,1
喜欢 张艺谋 的 电影,1
从 年初 就 开始 关注 长城 ， 艺谋 导演 的 电影 总会 带给 我们 太 多 惊喜 ， 电影 真的 为 中国 电影 引领 了 一大步 ， 将 中华文化 融合 进 电影 文化 ， 带领 我们 中华文化 走向 国际 ， 巧妙 的 布局 结构 ， 特技 镜头 ， 色彩 和 音效 的 出色 运用 ， 真的 是 一场 淋漓尽致 的 饕餮 盛宴 ， 支持 长城 ， 希望 能 有 更 多 的 人 去 看,1
整体 不错 ， 很燃 ！ 就是 不能 理解 为什么 一个 北方 长大 镇守 边关 的 女将军 为什么 白得 像 电灯泡 ？ … … 4 星 吧 ， 为 张艺谋 的 大胆 尝试 加 1 星 。,1
好看 ， 好看 ， 好看 。 支持 景甜 ， 支持 张导 ， 支持 长城 。,1
选 角色 是 有 问题 但是 作为 一部 好莱坞 式 的 大片 情节 紧凑 特效 秒杀 国内 同行 并且 战斗 情节 丰富 和 国内 那种 预告片 比 正片 打斗 都 多 的 垃圾 片 不在 一个 层次 上 7.5 - 8.5 应该 是 合理 的 评分 考虑 到 国内 这种 题材 影片 的 开创性 我 给 满分,1
我 觉得 很棒 啊 为 什 的 那么 多人 骂 过分,1
打一星 的 为什么 竟然 有 12 月 12 日 的 ？ 根本 没 上映 啊 ！ 怎么 打 出来 的 ？,1
是 一部 合格 的 爆米花 ， 是 个 打发 时间 的 好 选择 。,1
与 不道德 喷子 抗争 到底 ！,1
剧情 虽 有 单薄 ， 我 却 很 喜欢 里面 的 特效 ， 真的 是 超 刺激 ， 另外 表彰 小 皇帝 ， 那种 恐惧 又 想要 可以 震慑 大家 的 小 情绪 演 的 淋漓尽致,1
在 一大堆 的 一星 评价 轰炸 下 ， 不信邪 的 我 去 看 了 这部 本 没 打算 看 的 电影 ， 电影 没有 评价 的 那么 差 ， 没有 明显 的 槽 点 ， 剧情 也 很 流畅 ， 演技 也 没有 什么 好吐槽 的 ， 特效 不错 ， 票价 肯定 值得 ， 打 五星 刷刷 分 ， 支持 国产电影 。,1
挺 好 的 呀 ， 我 看 了 三遍 ， 越 看 越 有 感觉 。 合格 的 好莱坞 大片 。 不能 用 艺术片 标准 要求 这样 一部 爆米花 电影吧 。 反正 可看性 佳,1
就 当 我 是 张艺谋 的 水军 吧,1
别的 不想 多 说 看过 的 自然 知道 … 就 按 现在 中国 的 科幻 大片 来说 确实 是 最高 标准 作为 一部 好 爆米花 电影 我 心满意足 我 给 电影 打 五星 但 我 想 给 豆瓣 打 1 星 这个 我 曾经 喜爱 的 平台 已经 被 一群 良心 被 狗 吃了 的 脑残 影评人 折腾 得 乌烟瘴气 变成 了 一个 随处可见 装逼 的 平台 豆瓣 账号 注销 不见 …,1
一 开始 没报 多 大 希望 。 可能 因为 是 期望值 低 了 ， 反而 感觉 不错 。 如果 不是 张艺谋 ， 换成 其他 导演 ， 也许 就 不会 有 那么 口水 了 。 值得 去 影院 一看 。,1
