sentence,label
虽然 表演 配音 减分     但 还是 7 分   不 知道 为什么 分 这么 低    拉高    还有 要是 不再 用 小刀会 了 我愿意 给 8 分,1
过年 就是 图个 乐 ， 贺岁 党 ， 总 比 美人鱼 好 吧,1
说实话 我 觉得 这片 真的 挺 好看 的 啊  处处 是 伏笔  结尾 打 九宫 那段 真的 很 震撼 啊  不 明白 为什么 只有 5.7,1
就是 喜欢 ！ ！ ！,1
老说 谁 欠 谁 电影票 的 烦不烦 ， 国产电影 就是 比 进口 片低 几级 似的 ， 收 你 几十块 看 这片 到底 亏 不 亏了 ， 怒 打 5 星,1
整个 故事 就是 师徒 四人演 的 一场 大戏 ， 为 的 就是 套 出 九宫 真人 这个 大 BOSS 。 《 伏妖 篇 》 是 《 降魔 篇 》 的 续集 哦 ， 唐僧 是 可以 看出 谁 是 妖怪 的 哦 ， 所以 唐长老 一点 都 不 傻 哦 ， 沙僧 不是 说 了 “ 我 走过 最长 的 路 就是 师傅 的 套路 。 ” 此处 不剧 透 ， 打一星 的 智商 就 可以 告别 电影 了 。,1
没 看过 片 的 人别 再 骂 了 。 可取之处 也 有 很多 的 。 乱说话 的 人能 不能 看看 原著 呢 。,1
我 喜欢 这部 电影 ， 只是 单纯 的 喜欢 。,1
特效 很棒 ！ 红孩儿 那个 特别 有意思 ！ 演员 也 都 演得 挺 好 的 ， 不 晓得 为什么 会 觉着 不好 。 。 。,1
一刷 感想 [ 上 ] ： 画面 恢弘 大气 ， 特效 做 得 很 好 … 孙 猴子 大战 红孩儿 一段 无论是 化为 千军万马 的 三味 珍火 ， 还是 孙 猴子 背后 化作 螺旋桨 的 旗子 都 超级 燃 ！ 红孩儿 的 设定 也 是 耳目一新 ！ 场景 设置 充满 童心 ， 剧情 一环扣一环 ， 扑朔迷离 … 全片 看 完才 想 起来 原来 前面 早已 做 了 许多 铺垫 ， 顿时 醍醐灌顶 茅塞顿开 ！,1
下午 刚看 完 ， 不枉 我 期待 了 这么久 ， 挺不错 的 啊 ， 西游 这个 题材 虽然 近几年 用 的 比较 多 ， 但 周星驰 和 徐克 版 的 还是 和 别人 有 明显 区别 的 ， 而且 老人 小孩 都 知道 ， 我们 是 全家 去 看 的 ， 老小 都 很 满意 ， 在 春节 档 是 个 不错 的 选择 。,1
不谈 有没有 理解 的 剧情 ， 就 视听 效果 也 值 票价 了 ， 不知 为什么 评分 这么 低 。 建议 看过 电影 的 看 一下 曹德智 的 微博 。,1
怎么 会 有 这么 多 的 一星 ？ 起码 特效 也 值 三星 啊 ！ 天马行空 的 想象 ， 承接 上集 的 剧情 都 很 好 啊 ！ 机械 朋克 式 的 红孩儿 很 惊艳 ， 让 人 怜惜 的 白骨精 的 人设 也 不错 啊 ！,1
星爷 不是 鼎盛时期 的 星爷 ， 电影 种类 不是 当年 的 搞笑 作怪 片 ， 但星爷 却 将 对 西游记 的 痴迷 ， 戏里戏外 串联 了 一生 。 就 冲 这个 给 5 分,1
特效 棒 ， 无尿点 ！ ！,1
和 爸妈 一起 看 喜剧 未免 还是 对 情节 有些 担心 。 但 没有 槽 点 ， 满满 全是 对克叔 和 星爷 的 掌声 ， 没有 在 大过年 的 掉 链子 。 而且 ， 因为 这片 终于 见识 到 林允 的 美 hh  西方 的 媒体 评选 到底 还是 有 道理 的 。 吴亦凡 没有 演技 的 帽子 到底 还是 要 去掉 。 因为 很 真实 ， 而且 没有 刻意 地抖 机灵 ， 只是 像 写 书 一样 布满 冷笑 话 和 现实 语境 的 玩笑,1
说真的 ， 徐克 的 视觉 加上 周星驰 的 天马行空 ， 所有 角色 的 人设 和 特效 超出 展现 了 业内 最强 水准 ， 尤其 是 蒸汽 朋克 红孩儿 和 透明 水母 白骨精 的 设定 ， 简直 让 我 想 跳 起来 尖叫 ， 恨不得 打六星 ， 但 吴亦凡 面瘫 就算 了 ， 林允 四肢 短 的 跟 柯基似 得 ， 短 就算 了 还 僵硬 ， 踢 个 侧 腿 都 站不稳 ， 你 真的 有 为 这部 电影 下 超过 三天 的 功夫 吗 ？,1
说烂 的 人 是 被 央视版 骗 了 ， 原著 的 西游记 本身 就 不是 一个 美好 的 童话,1
很棒 的 片子 ， 豆瓣 难道 被 水军 攻陷 了,1
喜欢  喜欢  喜欢  我 是 凡人 ， 所以 我 喜欢,1
其实 我 挺 喜欢 的  打斗 很 精彩  吴亦凡 和 费霞 以外 都 挺 好 的,1
超级 棒  星爷 加 老爷 果然 不同凡响 ！ ！ 最近 看过 的 最 好看 的 一部 电影,1
特效 很 好  确实 很 好看,1
有 诚意 ， 很 喜欢 徐克 的 作品 ， 从 一部 电影 的 完成度 来说 给 满分 ， 特效 非常 吊 ， 星爷 的 段子 也 不错 ， 唯一 有点 过 的 是 故事 塞 的 太满 ， 要是 剪成 三个 小时 会 更 适合 这部 片子 的 整体 效果 。,1
看 的 万达 的 imax 感觉 特效 真的 是 超级 棒 的 ！ 剧情 也 还行 ， 不错 感觉,1
感动 。 五星 拉分,1
多加 一个 星给 无脑 喷子,1
哪有 你们 说 的 那么 差 … … 挺 好 的 了,1
故事情节 延续 了 西 降魔 篇 ， 确实 是 周星驰 的 亲生 儿子 了 ， 加上 徐克 这个 干爹 ， 效果 非常 不错 。 。 本来 看 降魔 篇 的 时候 就 很 希望 有 续集  ， 现在 终于 出来 了 ， 激动 了 一把 ！  影片 特效 燃爆 了 ， 故事 也 把 西游 拍出 了 新意 ， 单是 一个 念经 梗 就 创意 无敌 了 哈哈哈 ！ 另外 ， 我 本人 是 很 想 看 粤语版 的  奈何 所在城市 没有 ， 因为 在 看,1
刷 的 零点 首映 ， 感觉 应该 会大卖 ， 吴亦凡 表演 有点 惊喜 ！,1
我 感觉 挺 好 的 啊 ！ 就是 吴亦凡 的 演技 有点 尴尬 ， 看 完 了 好 喜欢 林更新 啊 ！ 好帅 ， 致敬 星爷,1
感觉 很 好看 ， 看 了 两次 ， 真是 越 看 越 好看 ， 特效 非常 好 ， 非常 震撼 。,1
还 可以 啊 ， 特效 做 的 不错 。 剧情 虽然 有点 多 ， 但是 思路清晰 主题 明确 无槽 点,1
西游 伏妖 这么 好看 的 9 分 电影 生生 被 打 到 5.6 。 乘风破浪 6.9 … … 周星驰 + 徐克 都 不如 韩寒 会 拍电影 ？ 活久见 这个 洋气 词 我 终于 用 上 了 。  特效 非常 酷 ， 尤其 红孩儿 那段 。 剧情 很赞 ， 每个 人 心里 都 有 自己 的 妖 。  对 吴亦凡 刮目相看 了 ， 如果 姚晨 等 都 用 配音 就 更好 了 ， 感觉 配音 是 个 伟大 的 职业 ， 词说 不好 真 影响 剧情,1
我 说 很 喜欢 。 。 被 别人 嘲笑 没 品味 。 。 但 还是 很 喜欢 。 。,1
不亏 周星驰,1
我 不 知道 一星 的 那些 人 到底 是 在 期待 着 一部 什么样 的 电影 ， 也许 是 午夜 场 太晚 都 睡着 了 被 吵醒 了 有 怨念 或者 新年 红包 拼 手气 次次 最差 有 脾气 了 ， 只要 稍稍 看 进去 了 ， 3 ～ 5 颗星 都 是 可能 的 ， 毕竟 还是 会 有些 不完美 ， 但 扎堆 的 一星 ， 我 就 呵呵 呵 了 ～  总之 ， 西游伏妖篇 ， 值得 开年 第一部 好好看 的 电影 ！ ！ ！,1
很久 之前 就 知道 我们 从小到大 的 西游记 都 是 被 美化 了 的 。 我 看过 一篇 关于 这部 电影 口碑 差而 采访 星爷 的 文章 ， 我 大概 记得 他 说 ： 我 不想 很 直接 地 表现 出来 ， 我 想 让 你们 自己 发现 里面 的 细节 。 是 的 ， 我 没 失望 ， 还是 那个 习惯 在 电影 里 暴露 人性 的 他 ， 而 他 正如 吴亦凡 里面 的 台词 ： 我 是 很 聪明 的 ， 我 低调 我 不 说 。,1
特效 超棒  剧情 需要 想想 才能 懂  不过 绝对值 回 电影票  原本 4 星  奈何 水军 太 多  五星 挽尊,1
也 挺 好 的 啊 ， 特效 也 值 了,1
讲真 ， 电影 真的 不烂 ， 情节 、 特效 各 方面 都 超过 绝大多数 国产片 了 。 电影 中人 是 人 ， 妖 是 妖 ， 角色 分明 。 这些 年 看过 太 多 人妖 了 ， 乍见 那一人 三 妖 的 取经 小分队 ， 忍不住 一 激灵 ， 人有 人性 ， 妖有 妖 桀 ， 取经 路漫漫 人妖 殊途 各怀 异心 ， 这才 合理 。,1
我 觉得 很 好看 ， 被 各种 想象 所 折服 ， 有点像 黯黑 童话 ， 用 搞笑 的 手法 和 语言 来 展现 人性 的 黑暗面 ， 不过 结尾 有点 仓促 ， 转折 太快,1
看 了 还行 ， 过得去 。 黑子 太过分 了 ， 打个 5 星 综合 下,1
挺 好 的 ， 3d 效果 给力,1
很 诚意 的 3D 片子 了 ， 星爷 的 西游 就是 妖气 十足 ， 徐克 画面 棒 的 飞起 ， 一星 的 估计 是 差评 水军 吧,1
卧槽 ！ 满分 ！ 满分 ！ 我 再也 不 相信 豆瓣 评分 了 ！ 已 无语凝 噎,1
很棒  星爷 的 电影票 一辈子 也 还 不 完 了  很 喜欢 吴亦凡  又 萌 又 帅,1
特效 很赞 啊  这 俩导 的 合作 难得一见  光看 预告片 就 很 有 感觉  不 知道 为啥 那么 多一星 …             你们 看 了 吗 ？ ？ ？,1
有 特效 又 有 剧情 ， 有 思想 又 有 搞笑 ， 这 是 我 看过 的 西游 系列 电影 中 最觉 好看 的 一部 ， 我 给 五星 ！,1
电影 中 ， 佛教 的 五毒 “ 贪  嗔  痴  慢  疑 ” 被 表现 得 淋漓尽致 。   群众 的 无知 ， 是 痴 。   猪悟能 的 色欲 ， 是 贪 。   沙悟净 为了 一锅粥 大发雷霆 ， 是 嗔 。   玄奘 怀疑 悟空 图谋不轨 ， 是 疑 。   悟空 认为 玄奘 二货 、 不 分 是非 ， 是 慢 。,1
挺 好看 的 ！ 看 完 诸多 感想 。 很 感谢 星爷 和 徐克 导演 带来 这 一部 不 一样 的 西游 ， 不 一样 的 唐僧 ， 我 喜欢 这个 不 一样 的 唐僧 。,1
挺 好看 的,1
延续 了 西游 第一部 的 风格 ， 唐僧 很 可爱 ， 吴亦凡 拍 这部 电影 的 时候 感觉 胖 了 点 ， 光头 造型 还 行 ， 不 影响 颜值 哈 ， 林更新 的 悟空 挺 帅气 ， 八戒 太 油腻 了 ， 沙僧 变鱼 脸 有点 萌 ， 第一部 里 的 段 小姐 居然 也 出现 了 ， 唐僧 一 开始 就 对 小善 另眼相看 ， 是因为 她 长得 像 段 小姐 吗 ？ 总之 电影 剧情 充实 ， 特效 震撼 ， 演技 在线 ， 推荐 去 看 。,1
笑 过后 ， 有 深度 的 西游 ， 可以 挖掘出 很多 丰富 的 内涵 ， 特效 不错 ， 不愧 是 徐克 ， 剧情 也 是 周星驰 式 的 风格 ， 和善 呆萌 搞笑 但 有 大 智慧 ， 深藏不露 ， 徒弟 难管 ， 喜欢 悟空 打斗 部分 和 唐僧 看小善 跳舞 露出 的 深沉 复杂 的 情感 ， 还有 白衣 的 唐僧 部分 ， 喜欢 这部 电影 ， 票价 回值,1
真心 推荐,1
还原 了 西游 原著 的 暗黑 和 恐怖 氛围 ， 加入 编剧 无限 的 想象力 ， 剧情 精彩绝伦 ， 角色 丰富 饱满 ， 加上 导演 对 画面 的 把 控 和 特效 的 应用 ， 绝对 的 华语 良心 作品,1
正好 前 一段时间 看 了 ， 西游 降魔 篇 ， 特别 震撼 ， 看 了 后 久久 不能 平复 ， 好 想 看 后续 ， 结果 电影 马上 出来 了 ， 我 就 赶着 看 了 第一波 ， 果然 依旧 很赞 ， 并且 特效 比 以前 更好 吧 ， 之前 和 男朋友 一起 看 的 时候 ， 顺便 看 2 的 宣传 ， 本来 还 说 怕 2 无法 超越 1 的 经典 ， 但是 今天 看 了 来说 ， 完全 不用 担心 ， 更 开心 的 是 也 有 我 的 女神 王丽坤,1
片子 有 两个 最大 的 问题 ， 首先 ， 吴亦凡 和 林更新 戏份 最 多 。 但是 演技 这种 东西 真的 很 重要 ， 他们 在 伏妖 篇 里 的 发挥 即使 由 徐克 和 周星驰 把关 ， 顶多 也 只是 及格 的 水准 ， 如果 换成 演技派 来演 ， 片子 会 好上加好 。 第二 大 问题 就是 特效 太 多 ， 尤其 是 最后 一场 ， 剧情 的 比例 更大点 的话 ， 片子 会 上升 一个 高度 。 总之 ， 值得一看 。,1
之前 看到 很多 差评 ， 以为 会 是 大 烂片 才 让 大家 这么 深恶痛绝 。 结果 今天 被 朋友 拉去 看 ， 发现 总体 感觉 不错 ， 不时 传来 爆笑 连连 ， 小孩子 也 很 激动 ， 作为 爆米花 电影 它 是 合格 的 。 电影 里 的 配乐 、 美猴王 形象 很 符合 我 心里 的 那份 情怀 。 特效 燃到 爆炸 ， 场景 非常 逼真 华丽 ， get 到 林允 颜值 。 吴亦凡 林更新 演技 上线 。 值票 ！,1
徐克 脑残粉 飘过 。 。 。 特效 画面 超赞 ， 徐 老怪 向来 不会 让 人 失望 。 红孩儿 的 造型 略 奇葩 ， 吴亦凡 拉低 好评率 。 剧情 勉强 合格 。 抱 着 情怀 来 的 确实 会 感到 失望 了 ， 所以 毫不 意外 两极分化 严重 。 个人观点 ， 8 分是 没 问题 的 。 鉴于 一星 差 评太多 ， 5 星 拉拉 。,1
挺 有趣 的 ~ 很 搞笑 啊 ~ 大过年 的 看 得 也 开心 不 就 好 了 ~,1
太 厉害 了 ， 好看,1
很 不错 啊,1
前天 看 了 ， 今天 来 客观 说 下 ， 其实 整体而言 ， 很 周星驰 风格 ， 绝对 对得起 票价 ， 剧情 和 演技 并 没有 其他 评论 说 的 那么 不堪 ， 而且 很多 细节 可以 说 说 细思极 恐 。 特效 什么 的 基本 没话说 ， 搞笑 方面 ， 比 第一部 稍微 弱点 ， 但 跟 周 早年 的 电影 还是 没法 比 。,1
就是 还 行 ， 甚至 有些 全程 尴尬 … … 不过 还是 给 五星 ， 除了 因为 是 星爷 的 粉丝 ， 比起 同期 甚至 不久前 的 很多 片子 都 要 好 太 多 。,1
有 面子 ， 有 里子 ， 夫复 何求 ？,1
不 明白 为什么 那么 多人 电影 没 上映 就 一星 黑 ， 大年初二 慕名 观看 ， 特效 棒 ， 编剧 自不必说 ， 关键 演员 也 演 的 很 好 ， 吴亦凡 没 看着 ， 看到 了 贱萌 的 唐僧 ； 林更新 的 悟空 也 是 狂霸酷 炫 拽 ， 这 对 cp 可爱 的 紧 ， 里面 所有 的 角色 都 很 不错 ， 妖精 美艳 ， 太多 了 … … 反正 有 内涵 ， 好看 ！ 四星 ， 加一星 为了 那些 一星 黑,1
不错 ， 过节 看 很 好 的 。,1
凭心 而论 ， 我 还是 会 给 本片 点赞 。 因为 首先 我 是 特效 爱好者 ， 我要 给 本片 特效 三颗 星 。 其次 ， 我要 给 林更新 和 姚晨 各 一颗 星 ， 我 觉得 他俩 很赞 。 很 奇怪 ， 为什么 总 有人 非要 向 奇幻 电影 要 剧情 ， 向 剧情 电影 要 特效 呢 ？ 各有所长 不是 吗 ？ 如果 想 接受 再 教育 ， 看 新闻联播 好 了 ， 何必 看 电影 ！,1
视觉 特效 一流 水平 ， 剧情 一般 ， 挺 搞笑 的 。,1
那些 专业 水军 黑 ， 以后 你们 要 在 网络 视频 看 西游伏妖篇 ， 我 祈求 如来 准 你 随 唐僧 西天 取经 。,1
观影 归来 ， 严重 怀疑 给 一星 的 你们 到底 看 没 看 电影 ， 光是 特效 也 不止 一星 好 吗 ？ 我 没有 星爷 情怀 ， 整个 观影 过程 厅里 一直 笑声 不断 ， 这 又 不是 文艺片 参赛 影片 ， 贺岁片 嘛 做到 如此 已算 相当 成功 ， 值回 票价 啦 。 还有 好多 人吐槽 的 演员 演技 ， 我 只 想 说 能 不 那么 苛责 年轻 演员 吗 ？ 演技 也 是 跟 年龄 阅历 挂钩 的 啊,1
今晚 连续 看 了 两场 电影 ， 西游 和 隔壁 成龙 大哥 的 功夫瑜伽 ， 平心而论 ， 这部 西游 拍得 挺 好 ， 剧情 画面 很 有些 妖邪 功夫 。 除了 小善 ， 其他 角色 都 是 亦正亦邪 ， 很 有意思 。 如果 有人 请客 ， 我 不介意 去 看 第二遍 。 开篇 有些 重口味 ， 不 适应 的话 肯定 会 恶评 ， 正常 。 还有 小善 作为 唯一 的 白莲花 ， 存在 有些 违和 。 五星 中 和 分数 。,1
红孩儿 可爱 ， 想要 一个 这样 的 英雄 。  吴亦凡 也 可爱,1
片子 抛开 吴亦凡 等 的 演技 不说  剧情 中规中矩 以及 并 不是 那么 好笑 以外  人设 特效 和 打斗 都 相当 符合 我 的 胃口  也 不 知道 是不是 隔壁 几部 电影 请 了 太 多 水军 黑子  那么 多 1 星  难道 之前 的 在 你 的 X 世界 路过  X 时代  X 青春 这些 就 真的 比 这个 好看 ？ 片子 4 星  但是 5 星回 血,1
暗黑 风格 喜剧 ， 特效 及格 ， 值得 过年 去 看,1
讲真 ， 挺 好看 的 。 林狗 演技 在线 ， 看 的 首映 ， 看 完后 几个 小伙伴 表示 可以 再 看一遍 · · ·,1
真的 是 周星驰 风格 ， 看得 太 过瘾 了 ， 很 好看 的 一部 电影 ， 我 还要 多 看 几遍 。,1
可以 啊 ， 不至于 吧 。,1
讨厌 ， 评分 这么 低 。 如果 那么 多 1 星 的 不是 水军 ， 那 我 只能 说 人 和 人 的 审美 差距 也 太大 了 ， 人们 都 越来越 两极化 找 不到 共同点 了 。 后面 虽然 有点 拖沓 让 人 疲劳 ， 总体 来说 四星 还是 有 的 ， 美术 特效 也 得 加分 不是 。 林更新 挺帅 ， 吴亦凡 挺萌 ， 打算 二刷 。 五星 拉 分数 。,1
不愧 是 周星驰 和 徐克 的 力作,1
很 用心 的 一部 影片 ， 星爷 就是 星爷 ， 值得一看 ！,1
太 好看 了 ， 大过年 的 能 看到 这样 精彩 的 影片 ， 已经 很 知足 了 。,1
从 改编 IP 打造 西游 宇宙 的 角度 来看  伏妖 做 得 很 不错   如果 大众 不 对 “ 周星驰 电影 ” 这 标签 太过 偏执  评分 应该 客观 得 多  这部 片 至多 没有 给 你们 意淫 中 的 惊喜  你们 却 玻璃心 一般 哀嚎 “ 扯平 了 电影票 ”  “ 周郎 才 尽  坠落 神坛 ” … …  当年 大话 的 境地  也 不过如此,1
西游 的 题材 早 被 拍烂 了 ， 唯一 下功夫 的 就是 动作 和 特效 ！ 星爷 用心 谁 也 看 的 出来 ， 加上 徐克 的 武侠 ， 动作 行云流水 ， 很 震撼 ！,1
大年初一 就 去 影院 看 了 ， 感觉 超级 好看 ， 每个 人 的 演技 都 在线 ， 全程无尿点 。 剧情 特别 搞笑 ， 影院 里 每个 人 的 反响 都 不错 。 尤其 是 特效 做 的 really 赞 ， 因为 是 3D 的 ， 里面 感觉 有 几脚 都 踹 我 脸上 了 ， 还 本能 的 躲 了 一下 ， 哈哈 。 但 不 知道 为什么 有 很多 人 给 差评 ， 见仁见智 吧 。,1
很 好看 的 啊 为什么 分 这么 低 。 台词 口语化 很 搞笑 ， 3D 视觉效果 还是 不错 的 。 猪八戒 正常人 模样 好帅 ， 吴亦凡 的 唐僧 太 用力 ， 舒淇 美 ， 红孩儿 造型 是 机械 鬼 娃娃 吗 笑 死 我 了 ！ （ 二刷 完毕 改为 五星 ）,1
本人 于 1 月 31 日 在 锦艺城 观影 ， 原本 看到 网上 的 诸多 评价 ， 很 是 不 放心 ， 因为 看到 豆瓣 上 的 分数 并 不是 很 高 ， 但 也 有人 说 很 不错 。 但 因为 是 徐克 导演 加 周星驰 的 编剧 ， 还是 相信 自己 的 想法 去 看 了 西游伏妖篇 。 说 实在 的 ， 电影 的 特效 的确 惊艳 到 我 ， 王丽坤 饰演 的 蜘蛛精 变身 时 很 有 伏 魔 篇 黑暗 的 味道 。 唯一 不满 是 吴亦凡 。,1
刚刚 看 完 ， 本来 想 给 四星 ， 看到 只有 5.5 分 。 至于 么 ？ 我 给 5 星 了 。 我 是 不 明白 给 一星 是 为什么 ？ 口味 好 品味 得 要 多 高尚 才能 给 一星 。,1
特效 没得说 震撼 ， 有 一点 个人 看法 ， 不 喜欢 两个人 在 天上 发 气功 有点像 打游戏 的 过程 动画,1
那句话 怎么 说来 着 坚持 着 自己 的 坚持 才 会 成功,1
太棒了 ， 看 了 粤语版 ， 全场 只有 广东 人 懂 的 幽默 ， 一些 听不懂 粤语 的 像 个 傻 鸟 。,1
还 行 ， 剧情 有点 内涵 ， 读 不 懂 可能 觉得 剧情 很烂 ， 重点 在 伏妖 这 两个 字 上 ， 其实 主线 是 很 清晰 的 ， 一 开始 就 开始 了 伏妖 的 剧情 ， 看似 散乱 ， 实则 不是 ， 最后 说 一句 ， 特效 真的 很棒 ， 简直 完美 ， 在我看来 ！ ！,1
又 是 一部 大话西游 ， 智商 跟不上 ， 细节 太多 了 。,1
比 第一部 还 CULT ， 特效 很棒 很 有 中国 味道 ， 徐克 和 星爷 两个 鬼才 拍出来 的 电影 真的 好看 ， 值得 回味 ， 虽然 吴亦凡 和 林更新 是 主演 ， 但 偶像 包袱 已经 甩掉 了 ， 姚晨 演技 没得说 ， 心疼 巴特尔 … …,1
本来 四星 嗯 ， 恶意 差评 太多 ， 拉 一下 平均分 。 水军 们 继续 ， 国产电影 是从 你们 这里 垄断 的 吧,1
整体 还是 挺不错 啊 ， 整片 看 下来 很 轻松 ， 笑点 很多 ， 特效 做 的 也 挺 好 ， 很 适合 春节 这种 欢乐 的 气氛 看 。,1
没有 看过 三遍 ， 就 请 放下 差评 的 执念 ！,1
周星驰 定下 了 基调 ， 大厦 基本上 都 是 老怪 建 的 。 九宫 真人 、 金佛 现世 、 蜘蛛女 、 怪兽 大鱼 … … 还有 标志性 的 御姐 情结 ， 以及 日漫感 的 机械 红孩儿 。 一洗 周星驰 电影 中 的 种种 因陋就简 ， 整体 工业 感有 了 巨大 提升 。 郑保瑞 版 的 骷髅兵 虽然 出色 ， 一 比较 起来 想象力 和 畅快 感 就 差太多 了 。 总体 说来 不负 所望 。,1
不错 ， 值得一看,1
好看 好看 好看 ， 孙悟空 太帅 了 ， 九宫 真人 真逗 ， 好 喜欢 ！ ！ ！,1
吴亦凡 唐僧 ？ 林更新 老孙 ？ 怎么 配 ？ 前半段 比较 搞笑 ， 比较 无厘头 ， 还 有点 小怕 ， 不 知道 会 不会 吓 到 小朋友 们 ； 后半段 不错 ， 感觉 进入状态 。 总体 来说 ， 挺 好 的 。,1
星爷 与 老怪 的 合作 默契 到 八成 ， 以 国产 最强 的 技术 来 包装 星爷 的 西游 故事 ， 美丽 到 壮阔 。 但是 剩下 的 两成 却 很 致命 ， 致命 在 收尾 ， 收尾 掉 分 。 全场 观众 从头到尾 在 爆笑 。 但 其实 这个 故事 的 内核 很 伤感 。 这部 片 其实 可以 叫 《 大话西游 4 ： 念念不忘 》 。 故事 明显 没 讲完 。 星爷 西游 里 的 人物 都 在 笑 着 难过 。,1
